Dept,Q_2010,Q_2011,Q_2012,Quarter,Store
44,91389.93999999999,97027.41999999998,27245.69403999999,4,19
46,315462.39999999997,287890.67,72473.71575999977,4,19
47,-546.97,0.0,242.79108,4,19
49,66809.75,55583.57000000001,19679.067920000034,4,19
50,10863.0,9778.0,3356.7700800000007,4,19
52,27300.96,25932.24,6796.223200000012,4,19
54,1608.48,455.5200000000001,125.17779999999998,4,19
55,393041.04000000004,340778.53,66142.00936000003,4,19
56,21410.48,22739.640000000003,6472.174440000004,4,19
58,41104.0,34675.0,18628.620959999993,4,19
59,28654.079999999998,15726.67,2340.37815999999,4,19
60,9433.6,8113.599999999999,1984.9710399999994,4,19
67,198738.17,198470.44,46967.10835999996,4,19
71,86351.73999999999,89710.95,23150.73388,4,19
72,1502861.6900000002,1349457.54,275283.29855999915,4,19
74,259819.21,235312.03000000003,65025.07128000018,4,19
79,309006.24,284859.85,77886.2113199998,4,19
80,308555.34,287260.78,83549.23300000018,4,19
81,292383.5,275890.3999999999,83896.79132000008,4,19
82,466359.64,497898.99999999994,94049.07179999977,4,19
83,69240.93,60415.46,15564.88836000003,4,19
85,91800.28000000001,78458.91,17767.794120000042,4,19
87,236465.7,239583.30999999997,80710.58955999966,4,19
90,992393.7700000001,970040.4800000002,304343.5748799998,4,19
91,772134.5499999999,704118.6399999999,207224.90087999965,4,19
92,1656556.8800000001,1628052.3199999998,470676.3041599999,4,19
93,511089.32999999996,505558.96,145481.78016000005,4,19
94,453374.55,431599.60000000003,131945.7054800005,4,19
95,1314422.72,1188334.4799999997,359257.5686,4,19
96,203391.1,178871.58000000002,56091.382479999804,4,19
97,265728.87,249560.62000000002,71513.57488000019,4,19
98,202481.84000000005,185386.37000000002,54156.87447999977,4,19
99,0.0,9425.0,538.5894399999997,4,19
1,765376.8200000001,633463.4900000001,160220.24140000003,4,20
2,1084964.5499999998,1031098.5,296074.52787999884,4,20
3,204048.95999999996,195655.72,48325.56468000015,4,20
4,727795.7199999999,698032.42,198698.37475999995,4,20
5,974721.1599999999,882801.7700000001,149551.66680000036,4,20
6,210778.87,171365.99000000002,32468.203560000104,4,20
7,1281667.5599999998,1261027.83,239064.56492000003,4,20
8,1071983.31,1038656.21,263638.01987999975,4,20
9,555101.54,560319.24,159956.13980000012,4,20
10,635419.4,599897.45,184942.7801200005,4,20
11,416229.94000000006,354411.02999999997,82034.09595999995,4,20
12,86564.22999999997,77092.9,22555.335319999984,4,20
13,777259.62,728203.1599999999,229444.1128400009,4,20
14,513715.23,496448.95999999996,116190.86223999991,4,20
16,77112.04000000001,62854.22000000001,20855.31987999997,4,20
17,334060.18,316690.35000000003,71140.31320000002,4,20
18,567283.7799999999,528144.4,137574.74704000013,4,20
19,6368.910000000001,153.03,487.9596800000023,4,20
20,87865.06999999999,82427.88,22443.973000000067,4,20
21,214728.47,201244.50000000003,52014.8321600001,4,20
22,273863.37,243950.25999999998,57950.71643999999,4,20
23,692257.3099999999,658998.64,162551.36499999935,4,20
24,156014.38999999998,136662.14,35013.25180000007,4,20
25,280668.47,259602.65999999995,67906.78079999995,4,20
26,224319.55000000002,199934.69999999998,58553.782119999865,4,20
27,58716.86,56120.03,13626.977439999988,4,20
28,19429.29,17093.62,6145.6561999999985,4,20
29,151007.02,155254.49,40837.5134,4,20
30,71919.92,60227.35999999999,17389.70860000005,4,20
31,71260.04,64423.979999999996,14407.68704,4,20
32,260598.82000000004,257441.83000000002,57695.50896000007,4,20
33,167845.40000000002,144364.87,35000.933079999966,4,20
34,301153.8,264725.9,78657.44615999979,4,20
35,79259.0,81142.01999999999,22718.762800000048,4,20
36,52630.2,38660.29,10195.39168000001,4,20
37,62598.29,58206.350000000006,17337.878000000022,4,20
38,1468649.47,1403146.25,412051.34540000145,4,20
40,1177229.15,1119873.05,345081.96988000115,4,20
41,174499.88999999998,161588.66999999998,37021.91391999998,4,20
42,116106.05,116741.75999999998,37838.95352000015,4,20
44,134751.81000000003,138308.47000000003,38059.38332000003,4,20
46,517122.89,517935.50999999995,123456.7747599995,4,20
47,401.0,95.91999999999996,67.32268,4,20
48,32917.82,31202.92,14695.444640000009,4,20
49,256040.23,250510.69999999998,81722.29016000024,4,20
50,44669.58,36120.4,10061.366399999988,4,20
52,48045.37,52375.840000000004,13132.924480000014,4,20
54,5382.000000000001,1376.08,629.5975600000006,4,20
55,537685.9,482235.86000000004,79408.6702399998,4,20
56,25428.61,22145.250000000004,7396.8653200000135,4,20
58,60115.0,62475.0,15814.319919999989,4,20
59,102182.31999999999,41706.7,2452.518679999999,4,20
60,8446.199999999999,9363.199999999999,2543.9864800000014,4,20
67,238816.2,239119.59,58105.55407999989,4,20
71,125598.14000000001,125330.11,29994.86707999993,4,20
72,2012068.6300000001,1844721.35,330102.79844000057,4,20
74,326096.94,314227.49,81659.8950799999,4,20
79,518889.88999999996,498354.42,145268.0407199998,4,20
80,557040.48,535690.5299999999,161542.7912400004,4,20
81,435729.28,449330.7400000001,139270.65735999998,4,20
82,575525.63,577824.52,164687.45167999994,4,20
83,74631.03,73630.32999999999,18996.19308000001,4,20
85,85915.83,80828.23000000001,19061.98480000004,4,20
87,554228.07,667939.35,205520.90891999993,4,20
90,1376415.9800000002,1372698.8299999998,402327.1735600004,4,20
91,1071636.28,985954.6799999999,310843.35199999885,4,20
92,2334821.67,2381937.91,693420.709639997,4,20
93,736075.81,748683.14,219349.72668000066,4,20
94,743710.4099999999,716470.9099999999,235996.99772000042,4,20
95,1961564.3800000001,1843213.1099999999,593119.7366399993,4,20
96,0.0,-2.4799999999999995,380.645000000001,4,20
97,339851.81,326591.08999999997,101972.43811999967,4,20
98,278162.05,278327.14,84828.39935999969,4,20
99,0.0,24110.0,3310.736960000001,4,20
1,273905.24000000005,260149.71999999997,63072.726759999925,4,21
2,675657.67,660895.7499999999,197136.11816,4,21
3,139523.72,137669.97,34873.50112000001,4,21
4,281791.91000000003,250810.58999999997,67937.2330399998,4,21
5,377926.16,356456.39999999997,61195.433479999876,4,21
6,98013.6,64125.549999999996,9006.75992,4,21
7,708993.79,629960.8300000001,85802.30128000015,4,21
8,276677.65,233589.94,65882.57068000014,4,21
9,211436.93,182147.93,52172.49635999982,4,21
10,195921.41000000003,192949.67,50754.38628000008,4,21
11,179830.16999999998,169694.9,40833.001319999945,4,21
12,37277.42999999999,33894.579999999994,11357.88180000002,4,21
13,410472.45,363316.14999999997,94209.13976000015,4,21
14,297856.32,240347.97,52235.09419999997,4,21
16,30492.91,20014.649999999998,5499.794279999995,4,21
17,107886.55,104253.59,27610.326120000038,4,21
18,257208.72,239096.46,40106.18207999997,4,21
19,38107.55,24942.719999999994,7658.789600000023,4,21
20,69571.81,62004.310000000005,16870.071959999976,4,21
21,47386.31,50309.83000000001,12425.227320000016,4,21
22,138621.02000000002,130828.67000000001,30249.816679999964,4,21
23,623646.2899999999,565424.6499999999,143303.02948000038,4,21
24,157736.74000000002,145028.82,36618.880520000086,4,21
25,265141.44999999995,242959.18999999997,58646.37967999997,4,21
26,219248.48000000004,175051.77000000002,46715.52175999991,4,21
27,33494.24,32915.020000000004,9252.876400000008,4,21
28,16941.329999999998,13275.49,3025.740280000007,4,21
29,88698.25,76753.08,17908.65280000001,4,21
30,59118.460000000014,50371.98,15189.51600000004,4,21
31,68174.18,60334.1,14872.96048000003,4,21
32,129435.84999999999,104086.59,23907.759720000096,4,21
33,163080.82,141780.05000000002,33306.85716000014,4,21
34,274359.11,252066.04,77540.67611999996,4,21
35,45423.5,33655.329999999994,8675.76692,4,21
36,45018.8,38048.4,7380.4214399999655,4,21
38,570339.03,533802.8,160992.3370400001,4,21
40,562877.34,519275.98,137127.43307999996,4,21
41,71021.88,54555.66,14154.274319999997,4,21
42,66431.32999999999,68680.27,20422.45348000004,4,21
44,71184.53000000001,69120.81999999999,19389.74488000007,4,21
46,284208.74000000005,282157.13,67696.47603999978,4,21
49,133410.4,125931.78999999998,36960.10040000013,4,21
52,42330.18,41171.619999999995,11273.442479999994,4,21
54,1771.74,1190.68,97.68979999999974,4,21
55,167648.60000000003,169983.15000000002,24466.71343999993,4,21
56,14973.499999999998,17348.360000000004,7813.031880000016,4,21
58,9410.0,10502.5,3575.4231600000057,4,21
59,42580.880000000005,18493.43,1984.2872400000022,4,21
60,3025.4,2578.4000000000005,786.6671600000002,4,21
67,88679.40999999999,74873.84,17638.404999999955,4,21
71,84154.89,70176.26999999999,16582.275360000007,4,21
72,859687.98,800765.74,143762.09096000006,4,21
74,170945.94000000003,137601.15,35390.00475999996,4,21
79,319372.6699999999,285440.82999999996,77169.92255999992,4,21
80,-29.690000000000005,793.7,568.7783999999984,4,21
81,71721.81999999999,65640.21000000002,22196.834280000036,4,21
82,262115.84000000003,249577.87,59924.96831999984,4,21
83,2546.9400000000005,2238.66,635.4464000000021,4,21
85,27998.95,21259.05,4723.151240000001,4,21
87,106801.8,96479.34,28124.03851999994,4,21
90,139638.33000000002,150725.47999999998,45315.66616000016,4,21
91,85268.79000000001,82270.12,24682.364479999927,4,21
92,293190.56000000006,361068.27,100653.02888000009,4,21
93,8612.820000000002,9474.16,2635.129720000004,4,21
94,347.38000000000005,4118.34,1431.3551999999972,4,21
95,481324.08,477440.02999999997,147702.8760400003,4,21
97,41780.0,42566.630000000005,15874.981520000008,4,21
98,2108.5000000000005,3675.1699999999996,481.20404000000207,4,21
99,0.0,0.0,33.60352000000006,4,21
1,434698.68999999994,415482.98000000004,107984.21275999969,4,22
2,729452.51,728113.44,211003.21967999937,4,22
3,140054.13,117387.51,31789.64387999997,4,22
4,435806.36,435036.67,128048.19015999985,4,22
5,587009.05,518832.31,90318.80692000037,4,22
6,136528.38999999998,84586.19,13141.23279999995,4,22
7,688383.36,745406.5599999999,99319.78207999983,4,22
8,552913.37,506552.5,153968.87967999946,4,22
9,261965.42999999996,265062.14999999997,70663.69072000004,4,22
10,287643.81,257661.59999999998,75232.08260000005,4,22
11,193390.21000000002,181549.56,45477.87280000005,4,22
12,46260.96999999999,43605.969999999994,16786.498679999993,4,22
13,518043.98,482504.88,153663.00507999992,4,22
14,344402.16,299224.88,65969.7558799998,4,22
16,68573.86000000002,57696.049999999996,19268.06444000003,4,22
17,256693.78000000003,218543.01,57403.16144000014,4,22
18,429009.76999999996,412139.93,79137.91628000002,4,22
19,0.0,17546.489999999998,5916.040359999994,4,22
20,84533.17000000001,77619.58,21695.373360000034,4,22
21,87415.46,85769.38,22071.757400000057,4,22
22,191940.07,182451.96,47122.043120000024,4,22
23,500183.92999999993,505401.45,126131.81056000014,4,22
24,144087.46,129016.96000000002,31680.56564000003,4,22
25,151162.38000000003,154396.09999999998,43760.327440000015,4,22
26,142066.14,136399.80000000002,39998.54500000001,4,22
27,42799.920000000006,39853.76000000001,10695.889159999995,4,22
28,18539.100000000002,15843.82,4529.515800000007,4,22
29,123169.79000000001,122228.15000000001,30322.289000000037,4,22
30,54787.26,51757.21,14805.959480000047,4,22
31,49978.39,49319.52999999999,13108.425919999967,4,22
32,117254.95999999999,101658.83,20329.434239999977,4,22
33,121066.40999999999,109730.56999999999,29684.567599999966,4,22
34,287252.85,258949.91000000003,86244.40323999996,4,22
35,57265.25,61480.990000000005,19540.410920000024,4,22
36,37704.0,44892.26,10446.495080000008,4,22
38,910633.4900000001,942776.39,294695.57579999976,4,22
40,748992.53,713038.48,228793.40604000032,4,22
41,14765.650000000001,11898.689999999999,3105.0357599999884,4,22
42,106302.76,104596.81000000001,30851.264400000055,4,22
44,86646.40000000001,95513.06,27952.615919999975,4,22
46,326371.41,307222.66000000003,82756.37556000003,4,22
47,0.0,-11.0,16.964199999999945,4,22
49,4.94,65.34,69.62516000000016,4,22
52,22813.59,37501.42,10410.475399999985,4,22
54,2312.04,835.4599999999999,134.48143999999996,4,22
55,312669.54999999993,282607.76999999996,37683.62011999992,4,22
56,23995.489999999998,25064.850000000002,7624.384639999989,4,22
58,45740.97,38742.5,14002.604079999997,4,22
59,49953.5,23975.22,2478.9826399999993,4,22
60,8102.8,6045.6,1791.4367199999988,4,22
67,192936.83,188056.4,45765.36447999992,4,22
71,77938.65,66382.72,17450.77540000005,4,22
72,1531726.2300000002,1347463.3,274729.2716799996,4,22
74,266794.95,232386.37,66028.1185200002,4,22
79,230349.24000000002,235631.32,65958.32996000008,4,22
80,17825.48,21344.55,5585.953160000002,4,22
81,160556.66999999998,156982.66000000003,49016.26668000012,4,22
82,338367.13000000006,343481.41,86441.3001999998,4,22
83,24127.390000000003,15911.419999999998,5474.567240000015,4,22
85,58204.67,54024.22,10480.574639999995,4,22
87,203335.42000000004,208183.51,67566.12064,4,22
90,305491.71,302747.03,95898.9374399998,4,22
91,294133.94,276333.33,88381.85228000002,4,22
92,766457.7200000001,745516.2299999999,234422.06640000074,4,22
93,27312.869999999995,26423.720000000005,8933.291239999982,4,22
94,15099.629999999997,1469.22,6928.779480000002,4,22
95,765163.66,707939.99,227011.88935999974,4,22
96,0.0,2.98,16.740640000000024,4,22
97,64262.77999999999,56695.600000000006,18760.721319999942,4,22
98,3442.63,4458.789999999999,1537.3555600000032,4,22
1,630865.75,657580.0299999999,182953.7540399994,4,23
2,974281.25,991035.45,294344.29171999963,4,23
3,244324.71,234751.72,67557.10079999999,4,23
4,329659.26,339056.14,97474.89363999997,4,23
5,919265.94,829449.8300000001,134770.4806400002,4,23
6,171286.47,129779.54000000001,29484.55539999998,4,23
7,1054796.36,897801.28,145742.03912000032,4,23
8,516373.83999999997,520629.45999999996,151203.90975999986,4,23
9,657527.6699999998,583279.6199999999,184921.97716000042,4,23
10,466169.18,436541.87000000005,124461.70215999986,4,23
11,407028.48000000004,388907.94000000006,108842.28563999968,4,23
12,56960.89,55517.490000000005,18799.614600000034,4,23
13,470846.4,457158.12000000005,149775.65980000026,4,23
14,624044.35,626749.4299999999,140692.69236000004,4,23
16,83385.55,64624.26,21418.19419999997,4,23
17,442816.30999999994,417308.7,111993.22260000023,4,23
18,481259.33999999997,576309.59,120041.78536000002,4,23
19,22086.179999999997,21249.190000000002,5434.049959999989,4,23
20,144323.25000000003,145271.90999999997,35443.56207999999,4,23
21,154862.62,150126.19,37529.03311999999,4,23
22,315270.98000000004,320924.16000000003,90421.22647999997,4,23
23,820743.0199999999,821959.21,216165.38391999927,4,23
24,197574.01999999996,188567.35000000003,47686.44748000012,4,23
25,239563.47999999998,241928.15000000002,58788.67807999997,4,23
26,245970.23,223962.73,62727.83112000008,4,23
27,61281.92,66781.12,19267.462840000004,4,23
28,21411.73,20423.309999999998,6373.793600000023,4,23
29,179525.78,182113.77000000002,45727.11596000001,4,23
30,101898.25,80534.84000000001,22415.658800000037,4,23
31,79438.15,78845.11,20121.89504000001,4,23
32,196918.44999999998,195901.6,40702.453879999994,4,23
33,197983.27000000002,186059.09,45774.37424000008,4,23
34,318736.74,302244.67,84310.58712000003,4,23
35,62515.97,69330.59999999999,19593.566520000022,4,23
36,52045.5,52933.939999999995,12402.846919999985,4,23
38,582196.57,581759.66,177311.89864000014,4,23
40,814787.8999999999,772630.8099999999,224389.2809199998,4,23
41,21523.62,29533.920000000002,8024.6454799999865,4,23
42,151671.23,154477.91,48301.38120000008,4,23
44,187767.6,156053.42,45521.88187999998,4,23
46,528124.37,535735.3400000001,134747.01344000036,4,23
49,280108.43,324484.44,103708.36824000026,4,23
50,80637.6,86318.5,27634.443679999982,4,23
52,58821.08,48457.58,14782.530759999998,4,23
54,3146.2000000000003,1568.5600000000002,363.04499999999916,4,23
55,444259.61,360257.13,58249.31372000009,4,23
56,32936.1,27797.04,8313.04280000002,4,23
58,25783.0,31985.0,17743.893000000007,4,23
59,76811.09999999999,34422.84,2440.087359999997,4,23
60,0.0,1848.0,516.9926800000003,4,23
67,189263.85,209238.2,57176.29951999998,4,23
71,141880.74000000002,147554.54,42436.047480000074,4,23
72,1632198.09,1572319.49,288835.5309200006,4,23
74,459507.89,454221.72000000003,145449.7621600005,4,23
79,441561.51,401364.55,117250.14991999994,4,23
80,365.7600000000001,20033.27,6236.462280000023,4,23
81,106633.46999999999,98954.69,34862.899480000044,4,23
82,440517.25,453125.06999999995,129518.22008000001,4,23
83,14663.8,16568.22,4525.645399999998,4,23
85,93242.20999999999,97741.11,32039.300240000004,4,23
87,445077.9700000001,471862.73999999993,150528.02051999982,4,23
90,234446.47,339011.08,103706.6174799999,4,23
91,240190.84,303035.05999999994,94726.64344000017,4,23
92,776582.1900000001,944806.5700000001,298432.5557599997,4,23
93,18020.62,28039.679999999997,8673.090319999976,4,23
94,3618.21,2924.81,1397.9552400000032,4,23
95,604826.5000000001,659321.94,216844.67363999962,4,23
96,160399.61,191573.51,59073.39535999998,4,23
97,62915.57,86391.76000000001,27124.69063999998,4,23
98,1941.9000000000003,2651.76,834.9008399999981,4,23
1,337461.99,312299.75,83064.2763200002,4,24
2,556150.8300000001,549626.86,162033.74152000016,4,24
3,141181.06,128320.48000000003,33299.213360000074,4,24
4,397659.04999999993,378075.92,115311.22628000019,4,24
5,653663.76,556754.61,112219.70072000002,4,24
6,119437.07,79233.99,13849.24735999999,4,24
7,641417.36,626424.05,97213.13400000024,4,24
8,703516.5,661495.01,203497.90047999923,4,24
9,272930.68,287365.75,98074.9499600002,4,24
10,423893.48000000004,404234.64,106398.85424000023,4,24
11,240527.36000000002,228362.86000000002,62584.064319999845,4,24
12,43766.369999999995,45365.57000000001,16995.17464000005,4,24
13,397362.79,371308.19,117265.8413199997,4,24
14,345892.97,320101.32999999996,70677.82119999987,4,24
16,100299.98999999999,71492.89,23855.597439999932,4,24
17,244921.91,228053.90000000002,55205.68424000016,4,24
