Store,Dept,Year,Quarter,Month,Weekly_Sales,Date
36,3,2011,4,12,1516.54,2011-012-01
36,3,2012,1,1,1994.69,2012-01-01
36,3,2012,1,2,1619.97,2012-02-01
36,3,2012,1,3,1979.26,2012-03-01
36,3,2012,2,4,1432.9099999999999,2012-04-01
36,3,2012,2,5,1322.37,2012-05-01
36,3,2012,2,6,1278.2300000000002,2012-06-01
36,3,2012,3,7,3090.15,2012-07-01
36,3,2012,3,8,5820.54,2012-08-01
36,3,2012,3,9,1833.6200000000001,2012-09-01
36,3,2012,4,10,1253.38,2012-010-01
36,4,2010,1,2,49713.84,2010-02-01
36,4,2010,1,3,44874.97,2010-03-01
36,4,2010,2,4,58768.24,2010-04-01
36,4,2010,2,5,47192.91,2010-05-01
36,4,2010,2,6,47387.36000000001,2010-06-01
36,4,2010,3,7,60475.68,2010-07-01
36,4,2010,3,8,47266.840000000004,2010-08-01
36,4,2010,3,9,46322.409999999996,2010-09-01
36,4,2010,4,10,56296.72,2010-010-01
36,4,2010,4,11,47384.659999999996,2010-011-01
36,4,2010,4,12,58252.18000000001,2010-012-01
36,4,2011,1,1,43301.44,2011-01-01
36,4,2011,1,2,43448.71,2011-02-01
36,4,2011,1,3,42269.04,2011-03-01
36,4,2011,2,4,49061.77,2011-04-01
36,4,2011,2,5,37283.479999999996,2011-05-01
36,4,2011,2,6,36861.8,2011-06-01
36,4,2011,3,7,46439.42,2011-07-01
36,4,2011,3,8,36786.37,2011-08-01
36,4,2011,3,9,41967.02,2011-09-01
36,4,2011,4,10,33865.64,2011-010-01
36,4,2011,4,11,36263.67,2011-011-01
36,4,2011,4,12,43107.299999999996,2011-012-01
36,4,2012,1,1,35873.590000000004,2012-01-01
36,4,2012,1,2,34329.39,2012-02-01
36,4,2012,1,3,43863.909999999996,2012-03-01
36,4,2012,2,4,34367.47,2012-04-01
36,4,2012,2,5,34657.61,2012-05-01
36,4,2012,2,6,40902.28,2012-06-01
36,4,2012,3,7,31155.34,2012-07-01
36,4,2012,3,8,38926.17,2012-08-01
36,4,2012,3,9,31291.620000000003,2012-09-01
36,4,2012,4,10,31952.379999999997,2012-010-01
36,5,2010,1,2,7.0,2010-02-01
36,5,2010,2,6,41.88,2010-06-01
36,5,2010,3,7,10.0,2010-07-01
36,5,2010,3,9,2.0,2010-09-01
36,5,2010,4,10,288.44,2010-010-01
36,5,2010,4,11,3170.12,2010-011-01
36,5,2010,4,12,5747.8,2010-012-01
36,5,2011,1,1,3728.48,2011-01-01
36,5,2011,1,2,3220.0,2011-02-01
36,5,2011,1,3,3237.5,2011-03-01
36,5,2011,2,4,1970.0,2011-04-01
36,5,2011,2,5,1830.0,2011-05-01
36,5,2011,2,6,1102.42,2011-06-01
36,5,2011,3,7,1128.88,2011-07-01
36,5,2011,3,8,730.26,2011-08-01
36,5,2011,3,9,619.38,2011-09-01
36,5,2011,4,10,333.88,2011-010-01
36,5,2011,4,11,477.5,2011-011-01
36,5,2011,4,12,915.0,2011-012-01
36,5,2012,1,1,591.71,2012-01-01
36,5,2012,1,2,550.19,2012-02-01
36,5,2012,1,3,722.5,2012-03-01
36,5,2012,2,4,286.88,2012-04-01
36,5,2012,2,5,296.88,2012-05-01
36,5,2012,2,6,584.0,2012-06-01
36,5,2012,3,7,781.6199999999999,2012-07-01
36,5,2012,3,8,1337.0,2012-08-01
36,5,2012,3,9,859.96,2012-09-01
36,5,2012,4,10,995.9200000000001,2012-010-01
36,6,2010,3,9,79.08,2010-09-01
36,6,2010,4,10,174.74,2010-010-01
36,6,2010,4,11,154.76,2010-011-01
36,6,2010,4,12,79.08000000000001,2010-012-01
36,6,2011,3,9,-10.88,2011-09-01
36,6,2012,2,6,12.88,2012-06-01
36,6,2012,3,8,9.88,2012-08-01
36,7,2010,1,2,1550.54,2010-02-01
36,7,2010,1,3,1305.5800000000002,2010-03-01
36,7,2010,2,4,1801.41,2010-04-01
36,7,2010,2,5,1345.0,2010-05-01
36,7,2010,2,6,1482.5,2010-06-01
36,7,2010,3,7,1840.0,2010-07-01
36,7,2010,3,8,1754.0,2010-08-01
36,7,2010,3,9,1403.21,2010-09-01
36,7,2010,4,10,2390.48,2010-010-01
36,7,2010,4,11,1724.97,2010-011-01
36,7,2010,4,12,2977.15,2010-012-01
36,7,2011,1,1,1154.82,2011-01-01
36,7,2011,1,2,1341.27,2011-02-01
36,7,2011,1,3,1365.6100000000001,2011-03-01
36,7,2011,2,4,1931.0300000000002,2011-04-01
36,7,2011,2,5,1677.41,2011-05-01
36,7,2011,2,6,2312.51,2011-06-01
36,7,2011,3,7,2109.11,2011-07-01
36,7,2011,3,8,1486.3,2011-08-01
36,7,2011,3,9,2022.88,2011-09-01
36,7,2011,4,10,1786.22,2011-010-01
36,7,2011,4,11,1593.96,2011-011-01
36,7,2011,4,12,2516.1200000000003,2011-012-01
36,7,2012,1,1,1282.04,2012-01-01
36,7,2012,1,2,1791.46,2012-02-01
36,7,2012,1,3,1814.4199999999998,2012-03-01
36,7,2012,2,4,1974.5600000000002,2012-04-01
36,7,2012,2,5,2061.53,2012-05-01
36,7,2012,2,6,3515.8399999999997,2012-06-01
36,7,2012,3,7,1712.48,2012-07-01
36,7,2012,3,8,1758.41,2012-08-01
36,7,2012,3,9,1454.65,2012-09-01
36,7,2012,4,10,1025.78,2012-010-01
36,8,2010,1,2,15726.089999999998,2010-02-01
36,8,2010,1,3,13608.29,2010-03-01
36,8,2010,2,4,17276.45,2010-04-01
36,8,2010,2,5,13240.76,2010-05-01
36,8,2010,2,6,13680.04,2010-06-01
36,8,2010,3,7,18098.72,2010-07-01
36,8,2010,3,8,14205.52,2010-08-01
36,8,2010,3,9,14323.48,2010-09-01
36,8,2010,4,10,18295.03,2010-010-01
36,8,2010,4,11,14705.400000000001,2010-011-01
36,8,2010,4,12,17985.03,2010-012-01
36,8,2011,1,1,15657.11,2011-01-01
36,8,2011,1,2,16020.199999999999,2011-02-01
36,8,2011,1,3,14719.98,2011-03-01
36,8,2011,2,4,16798.66,2011-04-01
36,8,2011,2,5,13073.5,2011-05-01
36,8,2011,2,6,12170.08,2011-06-01
36,8,2011,3,7,16194.92,2011-07-01
36,8,2011,3,8,12156.989999999998,2011-08-01
36,8,2011,3,9,16293.519999999999,2011-09-01
36,8,2011,4,10,12569.95,2011-010-01
36,8,2011,4,11,12689.59,2011-011-01
36,8,2011,4,12,16205.39,2011-012-01
36,8,2012,1,1,12798.43,2012-01-01
36,8,2012,1,2,14063.86,2012-02-01
36,8,2012,1,3,17086.67,2012-03-01
36,8,2012,2,4,13695.359999999999,2012-04-01
36,8,2012,2,5,13704.62,2012-05-01
36,8,2012,2,6,17843.65,2012-06-01
36,8,2012,3,7,12405.79,2012-07-01
36,8,2012,3,8,15616.0,2012-08-01
36,8,2012,3,9,13214.740000000002,2012-09-01
36,8,2012,4,10,12598.759999999998,2012-010-01
36,9,2010,2,4,14.4,2010-04-01
36,9,2010,2,5,612.48,2010-05-01
36,9,2010,2,6,496.48,2010-06-01
36,9,2010,3,7,190.26,2010-07-01
36,9,2010,3,8,175.68,2010-08-01
36,9,2010,3,9,35.56,2010-09-01
36,9,2010,4,10,34.56,2010-010-01
36,9,2011,1,1,1.0,2011-01-01
36,9,2011,1,2,80.28,2011-02-01
36,9,2011,1,3,19.47,2011-03-01
36,9,2011,2,5,416.31,2011-05-01
36,9,2011,2,6,633.56,2011-06-01
36,9,2011,3,7,566.0600000000001,2011-07-01
36,9,2011,3,8,573.3199999999999,2011-08-01
36,9,2011,3,9,284.32000000000005,2011-09-01
36,9,2011,4,10,61.5,2011-010-01
36,9,2011,4,11,-13.760000000000002,2011-011-01
36,9,2012,1,1,25.880000000000003,2012-01-01
36,9,2012,1,3,433.41999999999996,2012-03-01
36,9,2012,2,4,599.4300000000001,2012-04-01
36,9,2012,2,5,813.6599999999999,2012-05-01
36,9,2012,2,6,1001.0400000000001,2012-06-01
36,9,2012,3,7,594.46,2012-07-01
36,9,2012,3,8,997.76,2012-08-01
36,9,2012,3,9,454.03,2012-09-01
36,9,2012,4,10,302.32,2012-010-01
36,10,2010,1,2,118.64,2010-02-01
36,10,2010,1,3,47.519999999999996,2010-03-01
36,10,2010,2,4,36.449999999999996,2010-04-01
36,10,2010,2,5,515.22,2010-05-01
36,10,2010,2,6,556.01,2010-06-01
36,10,2010,3,7,785.1800000000001,2010-07-01
36,10,2010,3,8,669.04,2010-08-01
36,10,2010,3,9,484.01,2010-09-01
36,10,2010,4,10,828.23,2010-010-01
36,10,2010,4,11,732.39,2010-011-01
36,10,2010,4,12,1038.18,2010-012-01
36,10,2011,1,1,625.66,2011-01-01
36,10,2011,1,2,940.4599999999999,2011-02-01
36,10,2011,1,3,924.89,2011-03-01
36,10,2011,2,4,950.53,2011-04-01
36,10,2011,2,5,736.6100000000001,2011-05-01
36,10,2011,2,6,620.44,2011-06-01
36,10,2011,3,7,827.54,2011-07-01
36,10,2011,3,8,679.17,2011-08-01
36,10,2011,3,9,890.1700000000001,2011-09-01
36,10,2011,4,10,685.79,2011-010-01
36,10,2011,4,11,777.8900000000001,2011-011-01
36,10,2011,4,12,886.2800000000001,2011-012-01
36,10,2012,1,1,673.44,2012-01-01
36,10,2012,1,2,655.71,2012-02-01
36,10,2012,1,3,977.24,2012-03-01
36,10,2012,2,4,919.8499999999999,2012-04-01
36,10,2012,2,5,979.7,2012-05-01
36,10,2012,2,6,1035.29,2012-06-01
36,10,2012,3,7,862.1500000000001,2012-07-01
36,10,2012,3,8,1429.94,2012-08-01
36,10,2012,3,9,946.72,2012-09-01
36,10,2012,4,10,1196.1399999999999,2012-010-01
36,11,2010,1,2,251.99,2010-02-01
36,11,2010,1,3,240.76,2010-03-01
36,11,2010,2,4,674.09,2010-04-01
36,11,2010,2,5,1626.43,2010-05-01
36,11,2010,2,6,2284.52,2010-06-01
36,11,2010,3,7,2290.98,2010-07-01
36,11,2010,3,8,1975.44,2010-08-01
36,11,2010,3,9,1155.29,2010-09-01
36,11,2010,4,10,1351.2600000000002,2010-010-01
36,11,2010,4,11,1107.49,2010-011-01
36,11,2010,4,12,1471.4899999999998,2010-012-01
36,11,2011,1,1,1096.52,2011-01-01
36,11,2011,1,2,1461.1599999999999,2011-02-01
36,11,2011,1,3,1357.3600000000001,2011-03-01
36,11,2011,2,4,1682.84,2011-04-01
36,11,2011,2,5,1176.38,2011-05-01
36,11,2011,2,6,1377.62,2011-06-01
36,11,2011,3,7,1411.62,2011-07-01
36,11,2011,3,8,1035.92,2011-08-01
36,11,2011,3,9,1226.96,2011-09-01
36,11,2011,4,10,810.3499999999999,2011-010-01
36,11,2011,4,11,841.2900000000001,2011-011-01
36,11,2011,4,12,987.08,2011-012-01
36,11,2012,1,1,1028.55,2012-01-01
36,11,2012,1,2,780.53,2012-02-01
36,11,2012,1,3,1403.52,2012-03-01
36,11,2012,2,4,1179.93,2012-04-01
36,11,2012,2,5,936.1000000000001,2012-05-01
36,11,2012,2,6,1460.6599999999999,2012-06-01
36,11,2012,3,7,932.72,2012-07-01
36,11,2012,3,8,1538.06,2012-08-01
36,11,2012,3,9,1139.29,2012-09-01
36,11,2012,4,10,703.62,2012-010-01
36,12,2010,2,5,100.81,2010-05-01
36,12,2010,2,6,106.34,2010-06-01
36,12,2010,3,7,143.27999999999997,2010-07-01
36,12,2010,3,8,109.97,2010-08-01
36,12,2010,3,9,121.60999999999999,2010-09-01
36,12,2010,4,10,124.06,2010-010-01
36,12,2010,4,11,139.39000000000001,2010-011-01
36,12,2010,4,12,61.46,2010-012-01
36,12,2011,1,1,76.64,2011-01-01
36,12,2011,1,2,70.18,2011-02-01
36,12,2011,1,3,216.65,2011-03-01
36,12,2011,2,4,156.96,2011-04-01
36,12,2011,2,5,146.57999999999998,2011-05-01
36,12,2011,2,6,119.65,2011-06-01
36,12,2011,3,7,175.27,2011-07-01
36,12,2011,3,8,140.34,2011-08-01
36,12,2011,3,9,246.21,2011-09-01
36,12,2011,4,10,168.01999999999998,2011-010-01
36,12,2011,4,11,155.25,2011-011-01
36,12,2011,4,12,196.89,2011-012-01
36,12,2012,1,1,133.73,2012-01-01
36,12,2012,1,2,194.22999999999996,2012-02-01
36,12,2012,1,3,215.28,2012-03-01
36,12,2012,2,4,166.49,2012-04-01
36,12,2012,2,5,131.5,2012-05-01
36,12,2012,2,6,152.64,2012-06-01
36,12,2012,3,7,235.76,2012-07-01
36,12,2012,3,8,200.54000000000002,2012-08-01
36,12,2012,3,9,207.2,2012-09-01
36,12,2012,4,10,166.31,2012-010-01
36,13,2010,1,2,57026.03,2010-02-01
36,13,2010,1,3,53612.100000000006,2010-03-01
36,13,2010,2,4,68774.20999999999,2010-04-01
36,13,2010,2,5,54403.3,2010-05-01
36,13,2010,2,6,54864.47,2010-06-01
36,13,2010,3,7,67990.78,2010-07-01
36,13,2010,3,8,55088.11,2010-08-01
36,13,2010,3,9,55022.850000000006,2010-09-01
36,13,2010,4,10,68160.43,2010-010-01
36,13,2010,4,11,53815.479999999996,2010-011-01
36,13,2010,4,12,60858.87,2010-012-01
36,13,2011,1,1,50740.22,2011-01-01
36,13,2011,1,2,51781.4,2011-02-01
36,13,2011,1,3,53210.67999999999,2011-03-01
36,13,2011,2,4,65424.99,2011-04-01
36,13,2011,2,5,48029.94,2011-05-01
36,13,2011,2,6,46727.130000000005,2011-06-01
36,13,2011,3,7,56906.65,2011-07-01
36,13,2011,3,8,45480.299999999996,2011-08-01
36,13,2011,3,9,56984.25,2011-09-01
36,13,2011,4,10,44552.00000000001,2011-010-01
36,13,2011,4,11,45358.02,2011-011-01
36,13,2011,4,12,51884.189999999995,2011-012-01
36,13,2012,1,1,44564.43,2012-01-01
36,13,2012,1,2,43575.82,2012-02-01
36,13,2012,1,3,57124.25,2012-03-01
36,13,2012,2,4,47221.15,2012-04-01
36,13,2012,2,5,45497.24,2012-05-01
36,13,2012,2,6,55810.25,2012-06-01
36,13,2012,3,7,42650.8,2012-07-01
36,13,2012,3,8,52482.93,2012-08-01
36,13,2012,3,9,43520.96000000001,2012-09-01
36,13,2012,4,10,42080.3,2012-010-01
36,14,2010,1,2,11068.33,2010-02-01
36,14,2010,1,3,11251.09,2010-03-01
36,14,2010,2,4,11546.719999999998,2010-04-01
36,14,2010,2,5,10284.400000000001,2010-05-01
36,14,2010,2,6,10438.210000000001,2010-06-01
36,14,2010,3,7,11921.91,2010-07-01
36,14,2010,3,8,8552.61,2010-08-01
36,14,2010,3,9,7543.51,2010-09-01
36,14,2010,4,10,9604.98,2010-010-01
36,14,2010,4,11,9867.69,2010-011-01
36,14,2010,4,12,12297.53,2010-012-01
36,14,2011,1,1,7544.28,2011-01-01
36,14,2011,1,2,8679.759999999998,2011-02-01
36,14,2011,1,3,8219.310000000001,2011-03-01
36,14,2011,2,4,8628.74,2011-04-01
36,14,2011,2,5,6348.18,2011-05-01
36,14,2011,2,6,6564.59,2011-06-01
36,14,2011,3,7,6686.1,2011-07-01
36,14,2011,3,8,5261.05,2011-08-01
36,14,2011,3,9,6231.77,2011-09-01
36,14,2011,4,10,5177.25,2011-010-01
36,14,2011,4,11,6943.32,2011-011-01
36,14,2011,4,12,8490.01,2011-012-01
36,14,2012,1,1,5272.48,2012-01-01
36,14,2012,1,2,6022.99,2012-02-01
36,14,2012,1,3,8091.200000000001,2012-03-01
36,14,2012,2,4,5791.169999999999,2012-04-01
36,14,2012,2,5,5052.73,2012-05-01
36,14,2012,2,6,6128.75,2012-06-01
36,14,2012,3,7,4976.81,2012-07-01
36,14,2012,3,8,6067.58,2012-08-01
36,14,2012,3,9,5242.9,2012-09-01
36,14,2012,4,10,5532.12,2012-010-01
36,16,2010,1,2,2305.5299999999997,2010-02-01
36,16,2010,1,3,2775.36,2010-03-01
36,16,2010,2,4,4361.9400000000005,2010-04-01
36,16,2010,2,5,3830.76,2010-05-01
36,16,2010,2,6,3656.83,2010-06-01
36,16,2010,3,7,4693.900000000001,2010-07-01
36,16,2010,3,8,2742.98,2010-08-01
36,16,2010,3,9,3369.78,2010-09-01
36,16,2010,4,10,4056.4399999999996,2010-010-01
36,16,2010,4,11,2474.39,2010-011-01
36,16,2010,4,12,3646.54,2010-012-01
36,16,2011,1,1,2037.76,2011-01-01
36,16,2011,1,2,2320.87,2011-02-01
36,16,2011,1,3,2602.42,2011-03-01
36,16,2011,2,4,3500.78,2011-04-01
36,16,2011,2,5,2246.85,2011-05-01
36,16,2011,2,6,2784.7499999999995,2011-06-01
36,16,2011,3,7,2961.13,2011-07-01
36,16,2011,3,8,1701.13,2011-08-01
36,16,2011,3,9,2422.51,2011-09-01
36,16,2011,4,10,1946.31,2011-010-01
36,16,2011,4,11,1919.7799999999997,2011-011-01
36,16,2011,4,12,2157.57,2011-012-01
36,16,2012,1,1,2120.21,2012-01-01
36,16,2012,1,2,1840.8200000000002,2012-02-01
36,16,2012,1,3,2339.69,2012-03-01
36,16,2012,2,4,3095.4199999999996,2012-04-01
36,16,2012,2,5,2307.58,2012-05-01
36,16,2012,2,6,3200.41,2012-06-01
36,16,2012,3,7,1985.6499999999999,2012-07-01
36,16,2012,3,8,1943.0,2012-08-01
36,16,2012,3,9,1706.6399999999999,2012-09-01
36,16,2012,4,10,2243.16,2012-010-01
36,17,2010,1,2,3159.8,2010-02-01
36,17,2010,1,3,2616.87,2010-03-01
36,17,2010,2,4,3233.96,2010-04-01
36,17,2010,2,5,2610.87,2010-05-01
36,17,2010,2,6,2463.13,2010-06-01
36,17,2010,3,7,2731.9399999999996,2010-07-01
36,17,2010,3,8,2482.84,2010-08-01
36,17,2010,3,9,2312.9,2010-09-01
36,17,2010,4,10,2288.21,2010-010-01
36,17,2010,4,11,2980.92,2010-011-01
36,17,2010,4,12,4845.61,2010-012-01
36,17,2011,1,1,1969.5200000000002,2011-01-01
36,17,2011,1,2,3381.17,2011-02-01
36,17,2011,1,3,2124.1,2011-03-01
36,17,2011,2,4,2643.42,2011-04-01
36,17,2011,2,5,1909.21,2011-05-01
36,17,2011,2,6,1914.41,2011-06-01
36,17,2011,3,7,2072.0299999999997,2011-07-01
36,17,2011,3,8,1471.9899999999998,2011-08-01
36,17,2011,3,9,1838.01,2011-09-01
36,17,2011,4,10,1507.9299999999998,2011-010-01
36,17,2011,4,11,1800.22,2011-011-01
36,17,2011,4,12,2507.08,2011-012-01
36,17,2012,1,1,1308.4,2012-01-01
36,17,2012,1,2,1248.34,2012-02-01
36,17,2012,1,3,1469.52,2012-03-01
36,17,2012,2,4,1137.25,2012-04-01
36,17,2012,2,5,1156.67,2012-05-01
36,17,2012,2,6,1172.22,2012-06-01
36,17,2012,3,7,904.5699999999999,2012-07-01
36,17,2012,3,8,1030.13,2012-08-01
36,17,2012,3,9,909.0699999999999,2012-09-01
36,17,2012,4,10,905.1299999999999,2012-010-01
36,18,2010,1,3,323.58000000000004,2010-03-01
36,18,2010,2,4,441.26,2010-04-01
36,18,2010,2,5,0.02,2010-05-01
36,18,2010,3,9,188.17000000000002,2010-09-01
36,18,2010,4,10,1633.56,2010-010-01
36,18,2010,4,11,439.03000000000003,2010-011-01
36,18,2010,4,12,1722.0800000000002,2010-012-01
36,18,2011,1,1,735.82,2011-01-01
36,18,2011,1,2,2136.5099999999998,2011-02-01
36,18,2011,1,3,706.4200000000001,2011-03-01
36,18,2011,2,4,1956.43,2011-04-01
36,18,2011,2,5,82.09,2011-05-01
36,18,2011,2,6,0.1,2011-06-01
36,18,2011,3,7,4.48,2011-07-01
36,18,2011,4,10,222.0,2011-010-01
36,18,2011,4,11,200.36,2011-011-01
36,18,2011,4,12,1724.76,2011-012-01
36,18,2012,1,1,806.0799999999999,2012-01-01
36,18,2012,1,2,3735.0,2012-02-01
36,18,2012,1,3,1850.54,2012-03-01
36,18,2012,2,4,3666.6,2012-04-01
36,18,2012,2,5,11.52,2012-05-01
36,18,2012,2,6,4.8,2012-06-01
36,18,2012,3,7,0.97,2012-07-01
36,18,2012,3,9,322.75,2012-09-01
36,18,2012,4,10,1343.1100000000001,2012-010-01
36,20,2010,1,2,89.25,2010-02-01
36,20,2010,1,3,690.25,2010-03-01
36,20,2010,2,4,400.75,2010-04-01
36,20,2010,2,5,275.25,2010-05-01
36,20,2010,2,6,402.75,2010-06-01
36,20,2010,3,7,676.25,2010-07-01
36,20,2010,3,8,530.25,2010-08-01
36,20,2010,3,9,221.5,2010-09-01
36,20,2010,4,10,292.06,2010-010-01
36,20,2010,4,11,151.64,2010-011-01
36,20,2010,4,12,160.76,2010-012-01
36,20,2011,1,1,376.88,2011-01-01
36,20,2011,1,2,448.76,2011-02-01
36,20,2011,1,3,582.64,2011-03-01
36,20,2011,2,4,579.9399999999999,2011-04-01
36,20,2011,2,5,213.77999999999997,2011-05-01
36,20,2011,2,6,122.94999999999999,2011-06-01
36,20,2011,3,7,474.09,2011-07-01
36,20,2011,3,8,386.90999999999997,2011-08-01
36,20,2011,3,9,214.4,2011-09-01
36,20,2011,4,10,64.5,2011-010-01
36,20,2011,4,11,61.94,2011-011-01
36,20,2011,4,12,128.0,2011-012-01
36,20,2012,1,1,140.0,2012-01-01
36,20,2012,1,2,164.0,2012-02-01
36,20,2012,1,3,192.0,2012-03-01
36,20,2012,2,4,172.0,2012-04-01
36,20,2012,2,5,99.63,2012-05-01
36,20,2012,2,6,193.82,2012-06-01
36,20,2012,3,7,176.0,2012-07-01
36,20,2012,3,8,176.0,2012-08-01
36,20,2012,3,9,100.0,2012-09-01
36,20,2012,4,10,88.5,2012-010-01
36,21,2010,1,2,1217.6599999999999,2010-02-01
36,21,2010,1,3,1223.4,2010-03-01
36,21,2010,2,4,1582.8400000000001,2010-04-01
36,21,2010,2,5,1368.61,2010-05-01
36,21,2010,2,6,1012.4499999999999,2010-06-01
36,21,2010,3,7,1428.83,2010-07-01
36,21,2010,3,8,1253.94,2010-08-01
36,21,2010,3,9,1301.4299999999998,2010-09-01
36,21,2010,4,10,1380.16,2010-010-01
36,21,2010,4,11,867.1300000000001,2010-011-01
36,21,2010,4,12,1205.04,2010-012-01
36,21,2011,1,1,1009.3299999999999,2011-01-01
36,21,2011,1,2,910.58,2011-02-01
36,21,2011,1,3,1158.07,2011-03-01
36,21,2011,2,4,1359.49,2011-04-01
36,21,2011,2,5,905.93,2011-05-01
36,21,2011,2,6,819.76,2011-06-01
36,21,2011,3,7,1272.44,2011-07-01
36,21,2011,3,8,893.76,2011-08-01
36,21,2011,3,9,1263.66,2011-09-01
36,21,2011,4,10,849.6600000000001,2011-010-01
36,21,2011,4,11,1004.59,2011-011-01
36,21,2011,4,12,843.64,2011-012-01
36,21,2012,1,1,821.02,2012-01-01
36,21,2012,1,2,727.82,2012-02-01
36,21,2012,1,3,1058.42,2012-03-01
36,21,2012,2,4,726.38,2012-04-01
36,21,2012,2,5,757.9200000000001,2012-05-01
36,21,2012,2,6,932.6800000000001,2012-06-01
36,21,2012,3,7,843.8800000000001,2012-07-01
36,21,2012,3,8,954.68,2012-08-01
36,21,2012,3,9,792.5,2012-09-01
36,21,2012,4,10,662.24,2012-010-01
36,22,2011,4,12,362.82,2011-012-01
36,22,2012,1,1,49.17,2012-01-01
36,22,2012,1,2,12.88,2012-02-01
36,22,2012,1,3,12.88,2012-03-01
36,22,2012,2,5,-74.88,2012-05-01
36,22,2012,2,6,5.97,2012-06-01
36,22,2012,3,8,-474.25,2012-08-01
36,22,2012,3,9,575.72,2012-09-01
36,22,2012,4,10,273.93,2012-010-01
36,23,2010,3,7,4.0,2010-07-01
36,23,2010,3,9,16.0,2010-09-01
36,23,2010,4,11,6.0,2010-011-01
36,23,2011,2,4,14.0,2011-04-01
36,23,2011,2,5,11.77,2011-05-01
36,23,2011,3,9,16.73,2011-09-01
36,23,2011,4,10,45.040000000000006,2011-010-01
36,23,2012,1,2,9.96,2012-02-01
36,23,2012,1,3,16.8,2012-03-01
36,23,2012,2,4,73.92,2012-04-01
36,23,2012,2,5,-17.200000000000003,2012-05-01
36,24,2010,3,7,38.0,2010-07-01
36,24,2010,3,9,14.0,2010-09-01
36,24,2010,4,11,28.0,2010-011-01
36,24,2010,4,12,2.0,2010-012-01
36,24,2012,4,10,-8.97,2012-010-01
36,25,2010,1,2,6.5,2010-02-01
36,25,2010,1,3,21.25,2010-03-01
36,25,2010,2,4,373.5,2010-04-01
36,25,2010,2,5,344.75,2010-05-01
36,25,2010,2,6,334.5,2010-06-01
36,25,2010,3,7,119.75,2010-07-01
36,25,2010,3,8,87.0,2010-08-01
36,25,2010,3,9,69.25,2010-09-01
36,25,2010,4,10,102.5,2010-010-01
36,25,2010,4,11,35.0,2010-011-01
36,25,2010,4,12,81.5,2010-012-01
36,25,2011,1,1,39.400000000000006,2011-01-01
36,25,2011,1,2,37.3,2011-02-01
36,25,2011,1,3,39.0,2011-03-01
36,25,2011,2,4,63.39,2011-04-01
36,25,2011,2,5,90.25,2011-05-01
36,25,2011,2,6,23.5,2011-06-01
36,25,2011,3,7,32.25,2011-07-01
36,25,2011,3,8,22.25,2011-08-01
36,25,2011,3,9,51.47,2011-09-01
36,25,2011,4,10,21.840000000000003,2011-010-01
36,25,2011,4,11,23.92,2011-011-01
36,25,2011,4,12,23.759999999999998,2011-012-01
36,25,2012,1,1,7.92,2012-01-01
36,25,2012,1,2,13.84,2012-02-01
36,25,2012,1,3,12.96,2012-03-01
36,25,2012,2,4,5.92,2012-04-01
36,25,2012,2,5,15.84,2012-05-01
36,25,2012,2,6,31.96,2012-06-01
36,25,2012,3,7,17.96,2012-07-01
36,25,2012,3,8,32.980000000000004,2012-08-01
36,25,2012,3,9,14.96,2012-09-01
36,25,2012,4,10,11.940000000000001,2012-010-01
36,26,2010,1,2,805.14,2010-02-01
36,26,2010,1,3,846.62,2010-03-01
36,26,2010,2,4,881.88,2010-04-01
36,26,2010,2,5,703.86,2010-05-01
36,26,2010,2,6,853.5,2010-06-01
36,26,2010,3,7,1014.9000000000001,2010-07-01
36,26,2010,3,8,602.0600000000001,2010-08-01
36,26,2010,3,9,720.74,2010-09-01
36,26,2010,4,10,987.02,2010-010-01
36,26,2010,4,11,637.75,2010-011-01
36,26,2010,4,12,780.75,2010-012-01
36,26,2011,1,1,398.5,2011-01-01
36,26,2011,1,2,341.5,2011-02-01
36,26,2011,1,3,358.25,2011-03-01
36,26,2011,2,4,338.0,2011-04-01
36,26,2011,2,5,316.42999999999995,2011-05-01
36,26,2011,2,6,684.5,2011-06-01
36,26,2011,3,7,852.9899999999999,2011-07-01
36,26,2011,3,8,688.61,2011-08-01
36,26,2011,3,9,753.5799999999999,2011-09-01
36,26,2011,4,10,896.27,2011-010-01
36,26,2011,4,11,2445.2000000000003,2011-011-01
36,26,2011,4,12,712.59,2011-012-01
36,26,2012,1,1,648.34,2012-01-01
36,26,2012,1,2,839.43,2012-02-01
36,26,2012,1,3,937.16,2012-03-01
36,26,2012,2,4,894.66,2012-04-01
36,26,2012,2,5,804.0200000000001,2012-05-01
36,26,2012,2,6,1193.81,2012-06-01
36,26,2012,3,7,701.89,2012-07-01
36,26,2012,3,8,821.86,2012-08-01
36,26,2012,3,9,758.8199999999999,2012-09-01
36,26,2012,4,10,605.53,2012-010-01
36,29,2010,3,9,4.0,2010-09-01
36,31,2010,3,8,51.0,2010-08-01
36,31,2010,3,9,6.92,2010-09-01
36,31,2010,4,11,2.0,2010-011-01
36,31,2011,2,4,7.0,2011-04-01
36,31,2011,3,8,216.0,2011-08-01
36,31,2011,3,9,81.0,2011-09-01
36,31,2011,4,10,27.0,2011-010-01
36,31,2012,1,1,102.0,2012-01-01
36,31,2012,1,2,132.0,2012-02-01
36,31,2012,1,3,96.0,2012-03-01
36,31,2012,2,5,10.0,2012-05-01
36,31,2012,2,6,50.5,2012-06-01
36,31,2012,3,7,829.5,2012-07-01
