Dept,Month,Monthly_2010,Monthly_2011,Monthly_2012,Quarter,Store
38,9,145649.15,291177.76,292530.81,3,38
38,10,208903.95,238753.64,295405.85,4,38
40,1,0.0,67858.95999999999,73626.34000000001,1,38
40,2,64722.59,69505.01000000001,77062.92,1,38
40,3,67703.98,71018.4,99040.98,1,38
40,4,82344.39,83788.78,72505.42000000001,2,38
40,5,63434.67,64379.619999999995,71729.94,2,38
40,6,60036.869999999995,62017.73,81289.78,2,38
40,7,72613.33,73579.78,63094.420000000006,3,38
40,8,57966.12,60232.469999999994,80837.48,3,38
40,9,62387.71,79750.52,74216.64,3,38
40,10,76050.42,66224.43000000001,71568.37,4,38
42,1,0.0,394.52,424.47,1,38
42,2,370.42999999999995,378.07,464.11,1,38
42,3,321.82000000000005,400.62,665.7,1,38
42,4,495.52,490.96999999999997,378.67,2,38
42,5,280.58,318.1,500.17999999999995,2,38
42,6,365.31,449.89,583.24,2,38
42,7,323.45000000000005,580.83,435.41999999999996,3,38
42,8,363.71,426.47999999999996,463.7,3,38
42,9,297.33000000000004,493.51,515.23,3,38
42,10,490.05,315.34,427.54,4,38
44,1,0.0,0.0,2.47,1,38
44,2,0.0,6.69,4.74,1,38
44,3,31.11,3.67,7.91,1,38
44,4,0.0,5.16,15.32,2,38
44,5,5.0,8.91,17.97,2,38
44,6,5.0,13.91,16.84,2,38
44,8,0.0,18.65,23.700000000000003,3,38
44,9,0.0,17.9,4.47,3,38
44,10,5.0,0.0,41.85,4,38
46,1,0.0,16587.239999999998,18181.85,1,38
46,2,17149.579999999998,21555.64,22642.12,1,38
46,3,19278.49,20258.79,28728.87,1,38
46,4,24005.670000000002,25649.75,23702.32,2,38
46,5,20496.51,21093.68,24283.15,2,38
46,6,19356.24,20676.64,28008.87,2,38
46,7,23920.31,24000.76,21897.53,3,38
46,8,17780.64,18599.41,26414.27,3,38
46,9,17513.41,24748.239999999998,21076.39,3,38
46,10,22489.840000000004,19201.3,21047.760000000002,4,38
49,1,0.0,0.0,11.88,1,38
49,2,0.0,0.0,5.94,1,38
49,4,0.0,0.0,11.88,2,38
49,5,0.0,0.0,50.64,2,38
49,6,0.0,0.0,63.459999999999994,2,38
49,7,0.0,0.0,63.46,3,38
49,8,0.0,0.0,24.85,3,38
49,9,0.0,0.0,27.82,3,38
49,10,0.0,0.0,31.73,4,38
52,1,0.0,57.69,59.540000000000006,1,38
52,2,91.1,82.08,111.41,1,38
52,3,79.72,98.42,61.230000000000004,1,38
52,4,144.07000000000002,124.5,60.4,2,38
52,5,96.16000000000001,162.96999999999997,80.88,2,38
52,6,77.28,82.28,89.49000000000001,2,38
52,7,104.92999999999999,119.09,75.93,3,38
52,8,89.27000000000001,90.28999999999999,85.22,3,38
52,9,95.0,98.74999999999999,62.52000000000001,3,38
52,10,98.06,112.02,81.74,4,38
55,8,0.0,44.84,11.88,3,38
55,9,0.0,0.0,26.84,3,38
55,10,0.0,0.0,9.96,4,38
56,1,0.0,22.85,294.82,1,38
56,2,159.78,0.0,303.0,1,38
56,3,206.78,0.0,585.3199999999999,1,38
56,4,670.44,872.26,871.7400000000001,2,38
56,5,2.84,0.0,80.16999999999999,2,38
56,6,2.84,0.0,28.77,2,38
56,7,9.94,14.74,27.84,3,38
56,8,9.94,0.0,24.68,3,38
56,9,0.0,247.24,205.35000000000002,3,38
56,10,0.0,301.4,214.26,4,38
59,1,0.0,218.51000000000002,598.14,1,38
59,2,568.51,295.85,203.17,1,38
59,3,504.86,325.9,205.82,1,38
59,4,424.35,305.68,151.0,2,38
59,5,286.26,129.19,136.17000000000002,2,38
59,6,278.04,136.55,195.26,2,38
59,7,432.75,145.68,98.06,3,38
59,8,288.98,107.49,273.44,3,38
59,9,277.45000000000005,160.47,146.34,3,38
59,10,474.05999999999995,193.49,162.05,4,38
60,1,0.0,1434.4,1429.6,1,38
60,2,1610.4,1663.1999999999998,1890.0,1,38
60,3,1399.1999999999998,1504.8,1935.0,1,38
60,4,1927.1999999999998,1900.8,1773.0,2,38
60,5,1284.8,1592.8000000000002,1584.0,2,38
60,6,1425.6000000000001,1645.6,1944.0,2,38
60,7,1803.9999999999998,1557.6000000000001,1467.0,3,38
60,8,1355.1999999999998,1478.4,2016.0,3,38
60,9,1848.0,1865.6000000000001,1404.0,3,38
60,10,1724.8,1416.8000000000002,1476.0,4,38
67,1,0.0,2196.09,2250.01,1,38
67,2,4529.29,4370.93,5053.75,1,38
67,3,2776.97,2327.6800000000003,3524.1400000000003,1,38
67,4,3502.26,3346.93,3185.4700000000003,2,38
67,5,4765.28,4958.89,5475.1900000000005,2,38
67,6,3959.9800000000005,3546.66,5268.629999999999,2,38
67,7,2699.1299999999997,2721.8999999999996,2425.1499999999996,3,38
67,8,2351.55,2218.4,3324.44,3,38
67,9,2368.6400000000003,2971.87,3023.09,3,38
67,10,3108.01,2634.1400000000003,3033.3,4,38
72,1,0.0,600.73,739.59,1,38
72,2,620.15,576.52,957.6700000000001,1,38
72,3,470.78999999999996,498.14,1203.8,1,38
72,4,594.15,732.59,1071.39,2,38
72,5,573.8899999999999,475.67,1084.78,2,38
72,6,360.88,1192.23,853.6199999999999,2,38
72,7,614.99,430.96999999999997,760.98,3,38
72,8,417.53,353.02000000000004,1145.4,3,38
72,9,783.28,944.64,853.46,3,38
72,10,942.94,594.32,939.59,4,38
74,1,0.0,1375.99,1890.0100000000002,1,38
74,2,2232.69,1191.75,1713.8200000000002,1,38
74,3,1110.85,1337.79,1752.8400000000001,1,38
74,4,1580.09,1542.78,1456.6,2,38
74,5,1321.42,1395.74,1266.4099999999999,2,38
74,6,1244.48,1189.46,1463.7,2,38
74,7,2556.5899999999997,2162.6099999999997,2147.3,3,38
74,8,2582.19,1811.9499999999998,3083.4900000000002,3,38
74,9,2412.5499999999997,2173.26,1439.0500000000002,3,38
74,10,1303.46,1904.25,1118.9299999999998,4,38
79,1,0.0,34498.47,38364.91,1,38
79,2,31451.61,34745.18,36137.159999999996,1,38
79,3,33280.3,34366.56,43743.65,1,38
79,4,41901.17,42490.270000000004,36035.08,2,38
79,5,32527.690000000002,34438.75,38838.25,2,38
79,6,29945.68,34426.03,44749.58,2,38
79,7,41320.78,41636.28,37000.65,3,38
79,8,30068.54,34899.33,44682.78999999999,3,38
79,9,32547.8,45698.66,37787.490000000005,3,38
79,10,41414.07,37182.33,37180.55,4,38
80,1,0.0,43806.56,47235.31,1,38
80,2,42792.03,45286.99,48976.66,1,38
80,3,43556.86,43227.079999999994,59039.98,1,38
80,4,54191.6,55779.39,47524.71,2,38
80,5,41048.77,45973.36,48648.590000000004,2,38
80,6,41914.41,43584.270000000004,56330.16,2,38
80,7,50407.14000000001,55447.14,46056.8,3,38
80,8,41323.36,46413.149999999994,56042.34,3,38
80,9,42706.51,59906.07,46034.380000000005,3,38
80,10,51588.81,46999.0,45764.759999999995,4,38
81,1,0.0,39849.79,43757.549999999996,1,38
81,2,39610.27,39694.81,43704.65,1,38
81,3,39687.98,39744.59,53353.840000000004,1,38
81,4,48932.63,49052.53,44403.75,2,38
81,5,38613.57,41709.740000000005,44474.51,2,38
81,6,39260.17,41843.61,55519.310000000005,2,38
81,7,48280.08,52367.75,45681.81,3,38
81,8,37668.7,41431.99,55378.909999999996,3,38
81,9,37085.59,52589.83,43842.350000000006,3,38
81,10,47891.28,42173.37,43588.88,4,38
82,1,0.0,21097.41,23417.350000000002,1,38
82,2,17652.08,21025.300000000003,25103.87,1,38
82,3,17675.050000000003,21166.670000000002,31088.8,1,38
82,4,22810.82,25491.149999999998,24081.980000000003,2,38
82,5,18699.09,22373.09,25450.02,2,38
82,6,18214.390000000003,21635.15,30961.579999999998,2,38
82,7,21139.350000000002,25544.239999999998,24681.350000000002,3,38
82,8,17789.66,20159.07,27361.879999999997,3,38
82,9,19624.41,29435.020000000004,22765.7,3,38
82,10,24460.19,24815.24,25060.18,4,38
83,1,0.0,10116.740000000002,10405.28,1,38
83,2,9311.04,9569.749999999998,10743.31,1,38
83,3,9208.640000000001,10795.919999999998,12522.560000000001,1,38
83,4,11885.93,12051.76,9968.710000000001,2,38
83,5,9485.58,8269.400000000001,10195.42,2,38
83,6,10311.18,8579.98,12379.83,2,38
83,7,12433.309999999998,11521.199999999999,10976.970000000001,3,38
83,8,9344.21,10164.119999999999,13001.32,3,38
83,9,8929.7,12169.039999999999,10610.98,3,38
83,10,10264.800000000001,9174.439999999999,8735.15,4,38
85,1,0.0,531.94,127.69999999999999,1,38
85,2,344.11,155.42,198.85000000000002,1,38
85,3,354.81,359.35,363.85,1,38
85,4,467.99,412.04,284.9,2,38
85,5,305.91,448.26,386.36,2,38
85,6,419.67,337.36,400.72,2,38
85,7,694.13,299.67,172.44,3,38
85,8,277.26,558.04,97.09,3,38
85,9,277.28,365.6,231.37,3,38
85,10,214.68,410.89,104.35000000000001,4,38
87,1,0.0,3072.97,2983.6000000000004,1,38
87,2,1264.82,3091.6,3151.6099999999997,1,38
87,3,1255.96,3188.08,3723.58,1,38
87,4,1027.42,3565.03,2348.34,2,38
87,5,634.72,2427.1200000000003,2669.1,2,38
87,6,584.48,2528.9700000000003,3521.6299999999997,2,38
87,7,658.3699999999999,3375.3900000000003,2932.4700000000003,3,38
87,8,768.3000000000001,2749.2099999999996,3386.46,3,38
87,9,1086.95,3746.1400000000003,2752.85,3,38
87,10,3029.2200000000003,3090.2499999999995,3331.76,4,38
90,1,0.0,133111.17,157164.8,1,38
90,2,122898.99,135392.15,155396.04,1,38
90,3,122478.34999999999,135245.71,187259.15,1,38
90,4,150259.72,167160.0,153096.67,2,38
90,5,120440.93999999999,135253.48,147608.72999999998,2,38
90,6,124651.56,133409.43,178381.33,2,38
90,7,155446.84,171246.21999999997,147487.5,3,38
90,8,125767.59999999999,144762.13999999998,187556.81,3,38
90,9,128523.27999999998,191077.27999999997,152552.41999999998,3,38
90,10,157212.71,153989.53,154938.77,4,38
91,1,0.0,96395.46,109656.36,1,38
91,2,92665.23999999999,98257.30000000002,109506.86,1,38
91,3,93790.44,97232.09,132411.66,1,38
91,4,113337.67000000001,120349.07,111804.08,2,38
91,5,92609.81,102451.26999999999,113998.31,2,38
91,6,97758.98999999999,105276.27,137712.17,2,38
91,7,121271.66,132721.86000000002,116060.86,3,38
91,8,99466.87,109143.78000000001,136854.41999999998,3,38
91,9,97956.56,132988.4,109287.67,3,38
91,10,116615.5,107642.05,110589.43,4,38
92,1,0.0,182194.16999999998,209108.04,1,38
92,2,172229.59,184445.64,210038.19,1,38
92,3,171616.03000000003,179891.53999999998,251149.22999999998,1,38
92,4,201837.79,210301.47999999998,201747.58,2,38
92,5,159542.8,172025.01,192922.96999999997,2,38
92,6,156174.5,166417.71999999997,230987.53,2,38
92,7,189268.1,210923.72,190140.61,3,38
92,8,162987.31,176327.48,236533.47000000003,3,38
92,9,163259.06,226415.8,197503.34999999998,3,38
92,10,206972.8,195816.68,206296.43,4,38
93,1,0.0,72787.36,88691.93,1,38
93,2,62967.09,74094.18000000001,83170.31,1,38
93,3,66385.77,69323.51000000001,101752.48000000001,1,38
93,4,81668.91,90551.86,82905.68,2,38
93,5,66553.55,74508.37,82344.15,2,38
93,6,66477.86,74214.12000000001,98783.17,2,38
93,7,82146.84,95738.37000000001,83118.47,3,38
93,8,68030.47,76056.74,103916.84999999999,3,38
93,9,70647.05,97669.41,81725.01,3,38
93,10,85758.92,80353.7,81991.96,4,38
94,1,0.0,73253.57,82096.34,1,38
94,2,73499.03,81292.6,91690.56000000001,1,38
94,3,80535.78,84214.95,109855.87999999999,1,38
94,4,104566.95999999999,106184.22000000002,92516.91,2,38
94,5,93807.75,91019.62,98065.43,2,38
94,6,91344.85,89020.79999999999,121845.42,2,38
94,7,110187.88,107241.55,103008.01,3,38
94,8,81483.55,91580.9,127735.47,3,38
94,9,77139.31999999999,105496.83,94196.39,3,38
94,10,92569.68,82157.99,91920.6,4,38
95,1,0.0,150416.47999999998,169976.56999999998,1,38
95,2,145658.25,154855.06,173185.7,1,38
95,3,154269.72,156459.82,217731.27999999997,1,38
95,4,197727.16,203066.97,185245.55,2,38
95,5,163779.38,171375.08,191634.6,2,38
95,6,167945.46000000002,174277.43,236178.69,2,38
95,7,205268.28999999998,216484.34000000003,191852.61,3,38
95,8,161155.28,176395.95,231203.39,3,38
95,9,159015.44,215231.15000000002,181581.05,3,38
95,10,190307.46000000002,172536.02,178173.55,4,38
96,1,0.0,38817.19,51105.51,1,38
96,2,47041.04,42582.22,49643.729999999996,1,38
96,3,44646.59,42908.86,63245.3,1,38
96,4,53889.240000000005,55916.96000000001,52655.86,2,38
96,5,44003.68,45929.61,56506.39,2,38
96,6,45757.14,48690.97,71325.73,2,38
96,7,56231.81,61291.31,58876.67,3,38
96,8,43058.759999999995,46914.14,66803.09999999999,3,38
96,9,43916.12,58613.98,54950.21000000001,3,38
96,10,52018.42999999999,48396.14,52469.03,4,38
97,1,0.0,39045.630000000005,42939.65,1,38
97,2,35367.45,39843.78,41907.47,1,38
97,3,35171.090000000004,37389.14,49096.719999999994,1,38
97,4,44550.36,46710.46,41232.08,2,38
97,5,36975.13,39976.09,41330.46000000001,2,38
97,6,37961.42,39495.369999999995,50456.03999999999,2,38
97,7,47894.95,50621.58,42918.35,3,38
97,8,38497.39,40248.22,53467.44,3,38
97,9,40766.53,52947.880000000005,44581.92,3,38
97,10,47848.61,42275.86,42889.73,4,38
98,1,0.0,18636.8,19246.43,1,38
98,2,18225.85,21385.87,24018.07,1,38
98,3,16139.599999999999,18647.58,25378.05,1,38
98,4,22323.3,23683.57,20075.8,2,38
98,5,16906.78,17767.559999999998,19782.129999999997,2,38
98,6,16823.72,17025.7,22077.06,2,38
98,7,20851.85,22100.34,17565.84,3,38
98,8,16093.51,17275.370000000003,21483.66,3,38
98,9,17237.92,22260.780000000002,21112.68,3,38
98,10,23132.869999999995,22733.99,21394.24,4,38
99,2,0.0,0.0,25.0,1,38
1,1,0.0,52648.43,70122.95999999999,1,39
1,2,97865.96,106096.91,124636.6,1,39
1,3,73597.70999999999,59672.899999999994,109700.09999999999,1,39
1,4,127831.16,157798.3,137082.28,2,39
1,5,58278.34,58521.44,71894.34,2,39
1,6,58321.899999999994,59940.82,88710.29000000001,2,39
1,7,74342.11,75167.29,72079.38,3,39
1,8,56573.93,62573.32,92632.48999999999,3,39
1,9,67727.76000000001,89587.34,79378.72,3,39
1,10,148452.25,136796.47,138012.5,4,39
2,1,0.0,229051.4,278991.8,1,39
2,2,212329.34,238629.32,277915.87,1,39
2,3,224498.23,251994.16999999998,361463.87,1,39
2,4,289946.00999999995,318434.66000000003,283473.33,2,39
2,5,245672.65999999997,262522.83999999997,284417.34,2,39
2,6,258028.26999999996,279468.69,384221.84,2,39
2,7,323852.64,348066.04,304805.81,3,39
2,8,277442.81,309983.53,411235.42000000004,3,39
2,9,239453.57,333352.27999999997,293157.06,3,39
2,10,297236.48,271919.58,282885.62,4,39
3,1,0.0,68916.3,72903.54000000001,1,39
3,2,47942.77,51449.44,58562.2,1,39
3,3,40217.759999999995,43513.810000000005,62593.48,1,39
3,4,54410.119999999995,62564.86,48791.78,2,39
3,5,41392.25,49892.53,51532.37999999999,2,39
3,6,39286.76,45842.99999999999,61643.42,2,39
3,7,133936.69999999998,144204.71,129561.51,3,39
3,8,265784.03,320201.42000000004,404108.97,3,39
3,9,65181.23,89768.5,73127.73,3,39
3,10,58870.95,50382.170000000006,50185.77,4,39
4,1,0.0,165588.05,189983.03,1,39
4,2,146425.6,160932.01,180495.33000000002,1,39
4,3,145677.95,156658.35,231212.58,1,39
4,4,194200.87,205328.49,196956.7,2,39
4,5,155569.17,161980.62,187927.38,2,39
4,6,167060.61,174505.25000000003,248028.33999999997,2,39
4,7,215089.47,222117.09,204438.16999999998,3,39
4,8,189744.05,212111.33,283896.85,3,39
4,9,162148.44,218913.88,190452.34,3,39
4,10,197983.08000000002,178902.56,191339.78000000003,4,39
5,1,0.0,67411.3,67092.0,1,39
5,2,85420.79000000001,76267.92,87264.76999999999,1,39
5,3,105193.83,70750.56,106154.06999999999,1,39
5,4,128747.24,109838.56,73985.26000000001,2,39
5,5,74028.78,69078.25,62219.59,2,39
5,6,96795.99,77243.62,114756.01000000001,2,39
5,7,105269.57999999999,85034.66,74402.59,3,39
5,8,78095.62,68658.95999999999,105600.84999999999,3,39
5,9,69991.12,90613.02,87213.4,3,39
5,10,94532.85,96709.35,99092.21,4,39
6,1,0.0,12982.78,10436.09,1,39
6,2,15434.759999999998,13551.65,8989.18,1,39
6,3,20159.99,16389.88,17013.769999999997,1,39
6,4,24777.6,20191.33,13552.8,2,39
6,5,21075.25,24631.079999999998,12488.14,2,39
6,6,32469.5,24867.22,20654.38,2,39
6,7,26512.499999999996,25986.390000000003,18862.46,3,39
6,8,20920.010000000002,17384.12,15727.029999999999,3,39
6,9,14640.560000000001,18367.1,11660.13,3,39
6,10,19973.289999999997,14199.619999999999,10774.24,4,39
7,1,0.0,74845.12,86819.23000000001,1,39
7,2,96592.47,102551.3,107450.23000000001,1,39
7,3,104050.77,124277.20999999999,166356.07,1,39
7,4,160866.76,198698.62,167938.41999999998,2,39
7,5,133147.02000000002,140832.9,161274.5,2,39
7,6,155398.31,168706.87,225236.75,2,39
7,7,149212.18,168237.73,142978.01,3,39
7,8,111593.65,113059.88,170364.0,3,39
7,9,114704.36,152023.08,153657.83000000002,3,39
7,10,145346.35,137315.06,148578.2,4,39
8,1,0.0,134254.34,139227.14,1,39
8,2,129729.23999999999,135812.5,149901.59,1,39
8,3,129976.42,136698.01,189789.63,1,39
8,4,165661.41999999998,171995.29,156590.33,2,39
8,5,135183.59,145521.63,152021.19,2,39
8,6,138989.22,146446.23,193031.86000000002,2,39
8,7,176662.30000000002,190378.09000000003,158304.75,3,39
8,8,130346.45999999998,145003.03000000003,195500.51999999996,3,39
8,9,134391.05,177521.58,152800.11,3,39
8,10,167699.07,142471.19,159336.69,4,39
9,1,0.0,48975.93,58348.36,1,39
9,2,45472.06,55551.34,58208.66,1,39
9,3,65037.009999999995,79192.35,102211.1,1,39
9,4,90773.63,104555.22,106176.51000000001,2,39
9,5,76277.09999999999,87191.51,92008.83,2,39
9,6,94093.12000000001,101078.5,136425.93,2,39
9,7,89930.14,111363.68000000001,93251.64,3,39
9,8,66759.6,77196.49,109553.97,3,39
9,9,74351.79999999999,98420.95999999999,87583.18,3,39
9,10,76872.83,65709.0,69135.51000000001,4,39
10,1,0.0,40708.23,51794.810000000005,1,39
10,2,41998.86,47321.6,55324.600000000006,1,39
10,3,51283.840000000004,52773.08,89289.17,1,39
10,4,61960.35,69918.47,74071.44,2,39
10,5,53663.3,54736.81,69958.13,2,39
10,6,56677.91,60772.159999999996,95145.11,2,39
10,7,69165.91,81671.5,74329.26000000001,3,39
10,8,58959.99,66116.98,95680.67000000001,3,39
10,9,56988.03,80697.79000000001,71781.19,3,39
10,10,64307.01,57084.15,63249.26,4,39
11,1,0.0,68567.84,79297.26,1,39
11,2,61320.619999999995,64669.740000000005,76112.2,1,39
11,3,60806.10999999999,65305.19,98999.19,1,39
11,4,79888.84,87227.09,84994.01000000001,2,39
11,5,71906.22,72924.53,90538.47,2,39
11,6,80622.64,91375.38,125083.25,2,39
11,7,95293.81,113734.70000000001,97687.77,3,39
11,8,87100.40999999999,91808.76000000001,128648.04000000001,3,39
11,9,70972.74,93766.21,91955.86,3,39
11,10,77629.68,75461.37,84461.5,4,39
12,1,0.0,13646.47,15458.93,1,39
12,2,14820.429999999998,16529.469999999998,17321.74,1,39
12,3,17383.989999999998,17147.13,23123.559999999998,1,39
12,4,22689.190000000002,22623.57,20403.62,2,39
12,5,18561.5,17281.07,21205.63,2,39
12,6,17510.36,20151.780000000002,28460.2,2,39
12,7,23378.550000000003,26384.19,24297.42,3,39
12,8,19418.399999999998,19497.949999999997,26578.55,3,39
12,9,16520.18,23743.44,20295.9,3,39
12,10,21200.69,18520.1,20208.14,4,39
13,1,0.0,198964.21,225375.22999999998,1,39
13,2,188625.16,201527.9,222667.8,1,39
13,3,193304.78,212671.82,295478.02999999997,1,39
13,4,249312.94999999998,257137.11,232113.65,2,39
13,5,200390.08000000002,203969.65,227818.77999999997,2,39
13,6,212365.27000000002,208690.41999999998,291477.7,2,39
13,7,268565.63,275053.2,245553.96,3,39
13,8,223011.02999999997,246057.67,327277.32,3,39
13,9,216761.80000000002,282774.1,250061.58000000002,3,39
13,10,254125.68000000002,233334.46,239632.0,4,39
14,1,0.0,70277.1,77181.49,1,39
14,2,69343.70999999999,69817.03,83672.93000000001,1,39
14,3,69369.46,66974.11,94278.25,1,39
14,4,84428.76,92526.31,84035.84,2,39
14,5,72408.73999999999,73158.55,94189.92,2,39
14,6,67938.98,71785.06,111145.53,2,39
14,7,90624.54,91898.25,90040.78,3,39
14,8,82848.33,91349.43999999999,122425.1,3,39
14,9,68357.70999999999,90261.32,81379.91,3,39
14,10,81106.16,73752.77,78653.52,4,39
16,1,0.0,24230.42,39772.12,1,39
16,2,50182.060000000005,61157.69,75483.23999999999,1,39
16,3,165309.44999999998,200441.63999999998,228160.19,1,39
16,4,262480.85,245484.87,195464.46000000002,2,39
16,5,179727.16999999998,171042.91999999998,177907.03,2,39
16,6,156047.51,163405.65,195097.8,2,39
16,7,131883.89,158177.59000000003,109995.47,3,39
16,8,84781.42,93736.90000000001,105620.28,3,39
16,9,73124.54000000001,94304.69,73954.79,3,39
16,10,62289.759999999995,56463.27,50587.729999999996,4,39
17,1,0.0,41098.630000000005,43168.46,1,39
17,2,44572.520000000004,41636.59,43284.189999999995,1,39
17,3,48485.770000000004,41045.009999999995,55415.58,1,39
17,4,51675.409999999996,50508.08,41587.72,2,39
17,5,44482.22,40242.65,47384.64,2,39
17,6,46699.7,38336.93,53720.56999999999,2,39
17,7,58277.850000000006,53222.770000000004,47596.329999999994,3,39
17,8,51630.25,51383.06,70142.37,3,39
17,9,47053.79,57219.72,51453.28999999999,3,39
17,10,53820.31999999999,46877.200000000004,49736.05,4,39
18,1,0.0,16806.01,17629.88,1,39
18,2,33128.67,36499.03,37538.229999999996,1,39
18,3,13182.800000000001,4490.35,19169.77,1,39
18,4,30475.12,46393.31,27342.159999999996,2,39
18,5,25.15,283.16,13.95,2,39
18,6,63.120000000000005,-5.1,0.34999999999999976,2,39
18,7,70.0,2.5700000000000003,48.2,3,39
18,8,21.5,-57.9,774.8800000000001,3,39
18,9,14927.220000000001,25048.37,39717.83,3,39
18,10,92388.13,86334.92,93349.39,4,39
19,3,0.0,7.0,-37.35,1,39
19,4,0.0,-9.97,-4.9700000000000015,2,39
19,7,0.0,-15.94,-8.44,3,39
19,8,-20.0,25.91,0.75,3,39
19,9,-5.0,0.0,5.0,3,39
19,10,5.0,-2.97,-13.41,4,39
20,1,0.0,25175.6,30775.15,1,39
20,2,26328.61,23764.7,27788.269999999997,1,39
20,3,28242.89,29667.469999999998,40734.73,1,39
20,4,35077.2,37557.96,33887.770000000004,2,39
20,5,32504.66,32251.85,35614.73,2,39
20,6,33652.93,37364.31,52073.11,2,39
20,7,41616.85,45861.92,40959.51,3,39
20,8,32554.53,34311.34,51913.850000000006,3,39
20,9,24983.850000000002,34927.52,31160.7,3,39
20,10,28380.920000000002,28134.489999999998,30913.82,4,39
21,1,0.0,22952.06,21428.4,1,39
21,2,26613.86,24953.89,24017.53,1,39
21,3,27497.63,24740.91,37031.54,1,39
21,4,36058.06,33629.770000000004,32228.989999999998,2,39
21,5,28964.539999999997,27470.62,27572.309999999998,2,39
21,6,33056.200000000004,27921.79,34904.22,2,39
21,7,37113.63,32314.5,26048.52,3,39
21,8,28843.93,27302.23,35396.35,3,39
21,9,27135.08,32654.69,26347.9,3,39
21,10,32129.559999999998,27337.44,28477.910000000003,4,39
22,1,0.0,42328.880000000005,48521.86,1,39
22,2,43693.53999999999,49425.54,54190.56,1,39
22,3,46919.55,48345.11,68001.94,1,39
22,4,49858.79000000001,53977.350000000006,48081.79,2,39
22,5,41056.61,48528.94,49895.649999999994,2,39
22,6,46233.89,46801.89,67130.54000000001,2,39
22,7,68807.21,67787.51,59476.97,3,39
22,8,49868.15,54991.84,83515.82,3,39
22,9,39582.56,60679.3,56126.950000000004,3,39
22,10,55831.72,45632.28,50356.2,4,39
23,1,0.0,54655.69,62772.44,1,39
23,2,56915.62999999999,53776.42,66047.0,1,39
23,3,56749.75,60064.89,95078.56,1,39
23,4,76937.03,77605.18,82789.19,2,39
23,5,73436.63,69993.63,82564.0,2,39
23,6,85954.7,87162.22,125914.72,2,39
23,7,82903.28,93536.21,86276.15,3,39
23,8,82830.88,84862.78,124326.85,3,39
23,9,45664.18,69838.27,68592.5,3,39
23,10,66372.34999999999,62641.07,72687.19,4,39
24,1,0.0,14848.99,17624.36,1,39
24,2,16241.98,17605.18,20716.34,1,39
24,3,18242.69,18862.14,31476.42,1,39
24,4,25742.87,27737.74,27111.33,2,39
24,5,23595.59,20887.12,26317.18,2,39
24,6,25414.08,24007.630000000005,35120.68,2,39
24,7,26488.76,29312.090000000004,26473.72,3,39
24,8,42214.11,40767.0,58712.83,3,39
24,9,13805.63,19060.26,23721.84,3,39
24,10,26092.07,25195.01,33163.87,4,39
25,1,0.0,17314.739999999998,22567.5,1,39
25,2,20377.88,22643.690000000002,27872.99,1,39
25,3,25308.78,29625.879999999997,43067.5,1,39
