Dept,Q_2010,Q_2011,Q_2012,Quarter,Store,Q_2013
82,139652.94,158595.11,177950.24999999997,2,45,201795.43888000012
82,141727.95999999993,179604.91,166893.65,3,45,166775.52727999992
82,264387.2,243697.01000000004,56989.58,4,45,19116.65078526587
83,7573.280000000002,9892.71,9061.66,1,45,10701.874160000001
83,16057.100000000002,9159.21,8445.060000000001,2,45,9850.900240000014
83,16014.84,10167.940000000002,6790.699999999999,3,45,14182.538839999988
83,14110.78,7944.059999999998,2698.0,4,45,957.166298020382
85,14545.23,18516.02,21978.9,1,45,25388.26616000006
85,28732.730000000003,24130.59,25500.57,2,45,24175.230280000003
85,31276.020000000004,28041.44,21782.26,3,45,21783.89415999999
85,33161.54,32915.4,5617.08,4,45,820.7627226432386
87,54040.60000000001,65882.44,88323.22,1,45,101904.29436000007
87,71270.29000000001,60707.09,92821.73,2,45,97903.15216000009
87,82299.25,80381.64000000001,104370.05000000002,3,45,113358.13271999994
87,78730.06,91250.32,31835.16,4,45,2159.48931327822
90,189834.71,285429.87999999995,336592.08,1,45,368802.32115999964
90,276386.03,301272.41,308817.14000000013,2,45,324250.6838000001
90,279184.76,344962.34,295966.79,3,45,292572.83404000016
90,330244.55,341089.8,95606.55000000002,4,45,27903.050183635994
91,134414.46,209800.66,229839.05,1,45,243298.40563999946
91,199816.41,224628.08,215328.27,2,45,208838.00572000016
91,198652.8,253192.66,210827.82,3,45,204461.45068000013
91,218005.37,219186.2,66103.83,4,45,23029.286483446052
92,410113.32,580108.53,679698.19,1,45,771786.967800001
92,561347.86,593277.8,623532.6699999999,2,45,664228.9326399994
92,561238.9500000001,675537.3799999998,620555.6,3,45,630037.9682800001
92,680311.48,690902.08,205379.52,4,45,62468.564058751974
93,21058.88,23984.45,21139.95,1,45,31966.377120000016
93,42867.41,41674.59,44755.53,2,45,47030.37404000004
93,37743.84,42337.84,45986.8,3,45,40831.829799999934
93,32757.75,25676.96,10209.68,4,45,2768.60356360343
94,40.44000000000001,56183.14000000001,44831.61,1,45,50105.82476000006
94,5424.379999999999,71234.56999999999,44056.4,2,45,47138.381600000044
94,22802.92,65843.32,52498.42000000001,3,45,49182.29404000002
94,65541.94,48221.12,17818.2,4,45,5264.10026163199
95,398539.3999999999,621517.65,652554.89,1,45,704552.6271599997
95,707126.6699999998,752359.6,712300.6200000001,2,45,710301.0429999994
95,692970.2699999999,807045.86,697697.95,3,45,669175.3276399999
95,663400.3,654610.4,204028.22,4,45,57533.740311923364
96,0.0,0.0,3.0,1,45,1680.5725854933337
96,0.0,0.0,2.94,3,45,669.9570601760013
97,46878.34999999999,83191.07,80655.62999999999,1,45,94601.5617999999
97,76088.03,91448.57,88131.60000000002,2,45,89236.94340000013
97,83439.67000000001,94608.16000000002,87920.84,3,45,82614.96732000008
97,88951.15000000002,78032.6,25429.88,4,45,6066.278828435418
98,1264.69,5734.44,9462.34,1,45,10019.127679999998
98,609.3999999999999,13175.65,9449.910000000002,2,45,27524.762320000027
98,549.9,10874.67,7297.409999999999,3,45,18882.725840000025
98,3157.9100000000008,10665.020000000004,3525.9300000000007,4,45,1166.5563291259068
1,400789.81,371856.41,102305.25104000006,4,1,18358.493670625787
2,634854.58,613442.8899999999,173013.66608000055,4,1,38082.97187383922
3,140781.08000000002,136775.38,37612.808159999964,4,1,6292.386151672007
4,527188.0,501644.38,142097.5620799997,4,1,36609.30903486897
5,505594.94,496300.0,113129.01484000008,4,1,21747.18095763017
6,113991.7,98881.32,17946.759439999976,4,1,6197.654915643418
7,620861.3300000001,529279.16,94276.91392,4,1,16381.056506315526
8,496507.23999999993,460074.07,141382.56675999993,4,1,36145.91177827963
9,480260.1,454968.8300000001,128607.09676,4,1,24657.192382217592
10,399432.05,393127.4600000001,93734.54243999992,4,1,20406.103961390218
11,329333.68,339301.35,93764.17068,4,1,20406.103961390218
12,128289.27,122529.35000000002,33199.55768000001,4,1,7752.934230834673
13,525897.78,485456.41,151010.20475999994,4,1,39901.61683502706
14,283829.56,280583.05,52314.417439999954,4,1,4222.821672524571
16,111840.14,94481.75,28333.381599999986,4,1,10698.357898386674
17,151762.19999999998,129010.88000000002,32433.529200000023,4,1,7821.178183357339
18,295605.72,270400.97,46482.239119999904,4,1,3788.1320961520014
19,23315.94,14948.9,4897.131959999995,4,1,890.6791953287617
20,48199.67999999999,46093.64000000001,14127.597439999969,4,1,1742.6329705691433
21,116585.54,118038.09,31343.741119999977,4,1,8312.450756557339
22,141274.38,128233.0,32068.920640000004,4,1,7921.755957570673
23,376047.01,339245.42,79794.08892000002,4,1,19348.725533306642
24,113278.21,95406.64,26310.035840000026,4,1,9340.238637522667
25,148952.81999999998,138626.05,32428.797720000013,4,1,7652.406016397338
26,123782.25,105908.36999999998,27705.047520000026,4,1,10037.23912956534
27,27753.49,29917.880000000005,6732.789159999997,4,1,1428.5458210773343
28,12133.27,9172.7,2553.951840000001,4,1,797.4528071721905
29,84362.59999999999,75686.27,17480.648439999983,4,1,6280.74527600799
30,42360.32,33726.060000000005,9691.439479999966,4,1,2741.676035958854
31,38401.55,27791.830000000005,6982.996399999997,4,1,4670.616046008003
32,159426.98,142408.85,27306.436319999957,4,1,9930.864573077339
33,103782.1,92443.50999999998,25212.363599999986,4,1,8342.125910950093
34,160586.45,152764.72,42145.87655999998,4,1,3654.092715091811
35,38339.5,34813.91,10354.561199999991,4,1,3740.0369419222866
36,20081.0,24245.36,4894.51216,4,1,725.2361024239999
37,37672.67,34303.25,10004.752759999976,4,1,3285.6333023276193
38,1053399.61,1012607.07,292821.96883999946,4,1,72120.96613471743
40,832999.7000000002,758711.7000000002,233371.8218400009,4,1,73153.16399111731
41,24334.77,24679.840000000004,5863.876120000003,4,1,643.6821257973335
42,103884.22,95787.92,28623.84988000011,4,1,11030.12522945868
44,78952.1,87933.95999999999,24974.558039999956,4,1,8211.028349910093
45,352.57,197.49,85.79547999999996,4,1,54.961370893333346
46,308203.03,293196.25,71278.82256000006,4,1,17939.972101450654
48,15902.0,27391.0,7262.999879999997,4,1,2190.568641661331
49,142633.71999999994,133285.58,39159.898960000064,4,1,4316.190798311243
52,42932.82,33342.46,9290.671879999978,4,1,2638.3760302735213
54,1348.5600000000004,780.2,175.60684000000006,4,1,65.27405177123806
55,271893.74,259916.15,45262.03939999992,4,1,2729.8819971573375
56,20076.09,17483.28,6073.641720000019,4,1,619.7252926613331
58,40507.0,44850.97,17056.50372,4,1,4024.702783207233
59,48249.51000000001,22599.43,2810.409919999991,4,1,4980.302295624
60,16118.8,14784.0,4198.391960000001,4,1,990.3322653173338
67,100960.01,94434.84,26719.792040000033,4,1,2954.846907695995
71,36741.88,40575.91,10448.03535999999,4,1,3683.3652188750507
72,818989.3200000002,872038.4899999999,181920.89859999975,4,1,42270.907794165294
74,160027.05000000002,144387.43999999994,34962.77424,4,1,1688.8537893767616
79,434681.2899999999,443712.69,127766.15488000051,4,1,34513.195444621364
80,224298.61,241768.63,75290.17035999977,4,1,18872.301883751592
81,401060.5,375358.44,118177.12047999984,4,1,31307.164108157285
82,379373.19,332922.39,82398.46767999993,4,1,20501.167049362666
83,67628.06,62170.97,20567.145599999974,4,1,3009.9462465009447
85,65765.56,54271.00000000001,12323.347759999957,4,1,2101.111204315812
87,602598.87,638437.69,195320.48580000052,4,1,43992.78356334137
90,1110429.8,1211638.9500000002,359953.78783999936,4,1,100036.3354719387
91,838977.12,820991.69,259924.3484400005,4,1,70362.25871584003
92,1946318.47,2018072.94,593510.1051200009,4,1,184763.89784865902
93,973404.61,1007987.36,309361.34332,4,1,83310.8012885759
94,773217.52,769954.8799999999,237479.14240000048,4,1,68486.22193933754
95,1551344.2500000002,1501179.8199999996,464065.7466399997,4,1,136426.3565308803
96,401083.07,442099.64,139209.65779999972,4,1,37704.85801666114
97,480763.04,456581.0199999999,144955.45743999974,4,1,37825.40818606648
98,180411.47,184831.09000000003,61106.17396000012,4,1,20423.824831883412
99,0.0,6405.0,1010.4924800000001,4,1,2486.1838196506615
1,559634.58,506113.47,140713.83352000042,4,2,36248.50690693831
2,929773.88,851813.4099999998,246480.12764000052,4,2,63272.93107043042
3,191739.67,179114.99,46343.20575999994,4,2,4107.455831538668
4,683270.9900000001,610651.0000000001,176873.94164000012,4,2,38052.69768354669
5,734476.1300000001,639419.0299999999,122699.45632000006,4,2,23296.93635193417
6,167888.36000000002,119207.48,26896.55059999997,4,2,9748.456005709337
7,1106477.78,1015593.6700000002,180498.16056000016,4,2,35889.782311007264
8,848818.9900000001,750986.85,239717.33235999962,4,2,61483.8842519893
9,538213.2,475667.91,136488.88644,4,2,38457.306710285724
10,510011.7899999999,491942.71,143458.6352799998,4,2,38231.14974923431
11,357070.31000000006,316019.13,84486.31008000008,4,2,17108.97654659997
12,103008.11,89009.3,29219.101439999962,4,2,11011.92175367468
13,657652.5,559774.62,169469.4815600001,4,2,38955.761002753534
14,420216.11,399441.53,81795.98043999996,4,2,17642.210412402634
16,116707.86,93603.31,29296.33995999995,4,2,10883.576493360011
17,218536.05,218694.66,52424.270719999884,4,2,4077.1094573565706
18,449318.36,427239.53,84274.33772000013,4,2,17732.14713157864
19,78091.46999999999,55872.83,16097.987759999995,4,2,2828.231387990472
20,69576.26,66103.04,17797.76807999996,4,2,6269.879111883416
21,166064.47,138051.06,33371.216759999945,4,2,7496.049407277339
22,243348.51,211010.07,55333.35508000015,4,2,6500.513442021718
23,519034.28,472619.54,106577.9558399996,4,2,20683.881159882425
24,164017.95,141138.37,32660.413560000048,4,2,7602.528299010672
25,239506.41,214334.78,58498.99027999994,4,2,17176.331296470078
26,181751.93,159667.82,42741.60292,4,2,4362.752102891812
27,42656.33,39303.499999999985,10517.295199999982,4,2,3810.4461729028594
28,18393.59,12814.46,3268.9048800000105,4,2,1909.109177474289
29,130337.01,116460.05,25592.96784000005,4,2,9250.978339781335
30,65045.74000000001,48731.22999999999,13791.625080000007,4,2,2527.755411987807
31,66440.12000000001,60210.31999999999,15579.88696000002,4,2,2765.0064433638054
32,217340.02,198833.77,41036.322759999915,4,2,5218.586465841143
33,148176.69,137737.56000000006,28212.131360000072,4,2,10655.752263202674
34,259498.03,220851.78000000003,66316.13035999994,4,2,18204.350765373318
35,53604.6,53366.43000000001,12520.439799999998,4,2,2482.7665489672354
36,30114.99,27495.11,5693.3500399999975,4,2,701.0332507024764
37,58684.58,55745.03999999999,17621.00635999993,4,2,6137.017441103991
38,1194711.01,1089465.45,285739.42367999983,4,2,71696.3609563094
40,1146705.66,981365.58,303763.96067999955,4,2,70943.97437924809
41,66166.31999999999,51553.04,15773.574839999983,4,2,2724.3038932998056
42,122013.09,103822.71,31408.50384000009,4,2,8114.888418269338
44,124030.63999999994,128018.49,40148.38280000005,4,2,4947.076595054476
45,252.5,151.57999999999996,33.180480000000045,4,2,38.84478471580952
46,474894.39,466647.6099999999,106668.00603999957,4,2,23343.512338766122
48,25689.78,23844.0,6570.11,4,2,1114.597980874667
49,187693.07,159692.40000000002,53510.863440000096,4,2,3187.248873768
52,67635.64000000001,69906.94,16145.897000000019,4,2,2789.4859150624707
54,1718.4,745.9799999999998,155.15188,4,2,42.36867893790473
55,330956.15,283771.53,44592.876680000125,4,2,2780.920462437338
56,42935.890000000014,38631.77,10324.080439999987,4,2,3967.6634858270527
58,300018.0,366573.5,102246.28255999998,4,2,24206.38204419471
59,87697.66,36333.03,1549.3217599999991,4,2,5018.122232576006
60,457.4,3586.6,1139.6638800000005,4,2,275.4026847431113
67,175432.99,151348.06999999998,42300.828079999934,4,2,2882.6859209280033
71,61129.42000000001,65189.62999999999,16165.679080000002,4,2,2252.0009343958072
72,1410847.0099999998,1333077.88,267323.4130000005,4,2,56434.832665626614
74,244764.11,217081.49,62411.16236000018,4,2,17949.987645897883
79,450390.3000000001,410410.82,126427.71303999973,4,2,34353.174473216015
80,369390.21,333985.83,102080.86796000024,4,2,28988.929643913325
81,433021.49,382302.11,117047.42780000027,4,2,31288.839055197284
82,473842.13,464908.7700000001,104342.19324000033,4,2,27938.779242069322
83,69096.27,60636.49000000001,16732.332240000003,4,2,2781.574838811806
85,66381.18999999999,51299.08,11578.866799999972,4,2,2409.108695675809
87,364628.20000000007,357514.43,108157.01451999984,4,2,28173.761733386636
90,1373321.86,1389559.42,403295.9653600008,4,2,123632.65854594817
91,1097386.65,1017633.84,320532.60704000003,4,2,88493.40402422668
92,2470373.57,2425112.26,692123.6859599985,4,2,209793.54137402645
93,986699.94,958388.65,308649.44904000085,4,2,83323.59412481589
94,867972.05,829445.96,285973.3058000008,4,2,83504.56315576144
95,1935317.64,1772806.73,566452.4663200015,4,2,179670.35077925425
96,501763.31,419021.92,140666.96508000034,4,2,37067.68647662115
97,575876.8800000001,524101.87000000005,166985.44516000026,4,2,54628.20131968803
98,229013.05,202077.81,60781.46764000013,4,2,19358.769142843426
99,-147.0,12960.0,943.1268000000003,4,2,2546.316750290662
1,117893.11,127991.09,38535.760239999974,4,3,6066.29028907467
2,209910.24,223723.27,67947.61760000017,4,3,14974.500231816004
3,56252.57,59876.99,15919.362080000046,4,3,2834.096265577138
4,114219.17,114040.6,35689.2276400001,4,3,6494.675157032007
5,209692.59000000003,241979.73000000004,62394.9221600001,4,3,11987.130898226671
6,48471.61,39070.63,10322.548399999965,4,3,3853.613778422859
7,232496.0,218323.79,52919.57168000003,4,3,4025.926332727999
8,112108.96,106809.98,31314.945800000136,4,3,8365.518534034674
9,143049.0,150249.34,47821.7066799999,4,3,4137.16815165524
10,127340.06000000006,145944.59,49543.49092000005,4,3,4066.236838095239
11,93544.13,113599.88,36332.168559999984,4,3,6481.7079659005785
12,29210.92,27012.6,8926.558399999996,4,3,2315.214396339045
13,157634.26,135945.88,45973.62708000007,4,3,4162.632908321905
14,84501.81,77476.4,22683.703680000002,4,3,7788.581625270855
16,42780.16,38268.62,13941.723440000029,4,3,1595.0107405291435
17,41876.16,40233.31000000001,11386.648599999975,4,3,1854.2372649264782
18,120164.57,110626.76,19938.9484,4,3,6593.480152595417
19,13497.489999999998,9656.17,2627.7988000000064,4,3,839.9335101375237
20,19105.82,22371.32,6825.464200000016,4,3,2297.7646648960012
21,17294.089999999997,19097.529999999995,5355.617959999988,4,3,833.304119822095
22,47876.85999999999,50449.65,15711.183280000048,4,3,2766.9560270224715
23,149179.21,183541.94,57276.88399999988,4,3,17471.26751094969
24,37653.08,51090.25000000001,13926.9186,4,3,2532.1891731078063
25,49492.01000000001,65343.7,18162.39552000005,4,3,6015.736463440749
26,58070.5,52457.64,13344.70224,4,3,2451.6091494118095
27,10398.5,7949.35,2071.713239999997,4,3,625.8269181984759
28,3598.0,2955.49,779.9822000000016,4,3,374.82933463733366
29,29498.38,25451.050000000007,5638.249080000002,4,3,663.5963281558095
30,10018.48,14613.87,4514.242599999994,4,3,677.6938076613333
31,10925.97,13207.400000000005,3459.8804400000067,4,3,1960.1984507436223
32,73116.34999999999,87720.70000000001,19659.272360000024,4,3,6562.879597245701
33,48586.81999999999,53277.05000000001,13604.483359999938,4,3,2473.266378305142
34,61249.01,71169.96999999999,16705.278879999954,4,3,3476.4046889504725
35,21311.0,20334.68,4282.089999999998,4,3,1037.8689000906675
36,11585.0,10736.069999999998,2154.657519999997,4,3,912.9952311318083
38,1691824.45,1283725.5,350175.0028399992,4,3,76154.9311776838
40,245272.92,244049.17,76725.09231999997,4,3,19104.75361594398
41,19317.26,12676.77,2912.5888799999952,4,3,2162.605071882671
42,60524.32,59061.83,15040.759480000002,4,3,2630.592582313139
44,29891.14,36982.62,10521.109679999998,4,3,3708.1435746643842
46,106687.1,109714.24000000002,26090.344759999967,4,3,9284.700933656
49,0.0,142.56,112.1078399999996,4,3,49.407543695618934
52,14408.640000000005,16192.95,4950.141159999997,4,3,699.8006652586664
54,1095.36,410.48,143.39880000000016,4,3,51.23833651961897
55,125726.31,137318.34000000005,30573.817400000084,4,3,9668.034338850679
56,7668.330000000001,7674.6399999999985,2393.912600000001,4,3,738.9792792571429
59,14054.87,6128.07,664.5821599999998,4,3,414.1924285626668
60,1936.0,1795.2000000000005,392.87451999999985,4,3,545.2825870426663
67,32597.49,31324.53,9302.442600000017,4,3,2401.4504688868547
71,14142.47,16078.97,4032.688520000001,4,3,1242.280732917336
72,334390.37,438463.76000000007,113590.88011999977,4,3,26510.196377474625
74,45454.68000000001,45800.21,14390.710759999969,4,3,1202.3126366624772
79,95842.74,88279.18000000002,27382.761040000078,4,3,3783.831790282661
80,0.0,259.71,326.7200800000007,4,3,491.73354269866735
81,16072.449999999995,19590.850000000006,6703.741520000024,4,3,1367.3165838666673
82,110567.33,106348.71,31861.51083999997,4,3,2048.711867563428
85,13803.94,8954.48,2110.099600000006,4,3,832.9688094750477
87,8611.86,13565.32,5179.078160000012,4,3,637.5742747413329
90,17320.71,23615.51,6941.512439999997,4,3,3767.789119342095
91,2638.77,3556.92,1178.9107599999998,4,3,3732.40869769867
92,105921.08,114971.21,38320.51468000005,4,3,1989.2210804076187
94,713.9399999999998,1999.22,537.5168400000014,4,3,3289.3989049706674
95,175871.03,177760.06999999995,63937.34796000023,4,3,20106.45598345257
96,66706.81,46870.17,15976.505120000027,4,3,1324.2770816331433
97,2911.79,5256.68,1984.029040000004,4,3,1405.455105712002
1,667122.9500000001,675102.9299999999,191349.41003999946,4,4,36819.834177129145
2,1268857.1800000002,1264807.03,334070.02215999924,4,4,76069.08394447352
3,197224.68,183361.2,50729.68992000004,4,4,4005.691874594665
4,795737.06,788674.7100000002,219867.07883999922,4,4,58600.77220293445
5,1002176.91,925634.79,195969.53240000052,4,4,33287.31891791465
6,194199.89,166029.76,47946.75503999993,4,4,3968.8992772186675
7,1178925.52,1286332.38,216033.38207999995,4,4,57236.50260339463
8,920279.07,835000.48,242139.96956000038,4,4,61596.51382138662
9,460194.18,480209.03,136563.95336000007,4,4,38672.7035206564
10,489932.69,524216.6699999999,145647.44844000056,4,4,39376.58568777566
11,400759.47,417591.2099999999,101344.18492000023,4,4,18211.424535080896
12,106555.82,88688.76000000002,29275.92244000001,4,4,10880.446202373345
13,934748.34,913440.05,282375.9621999988,4,4,72734.72393954708
14,522764.92999999993,546407.7600000001,112260.09407999992,4,4,21689.05066475284
16,79358.17000000001,72550.31999999999,21811.588680000008,4,4,6814.255889732185
17,248341.35,223035.79,52881.11000000004,4,4,4133.492035756571
18,505766.83,497067.09,106513.12587999988,4,4,19895.076217031754
19,58476.68,44741.5,11818.680559999983,4,4,1762.3644577718117
20,115659.1,107256.23,30041.468279999932,4,4,10441.36453371468
21,147299.00000000006,121059.0,31465.77204,4,4,8316.189619757339
22,285746.4,280239.37,68164.71052000015,4,4,18736.758015247222
23,763645.72,852989.21,204346.69439999934,4,4,47830.86709594666
24,182257.32,189835.8,47458.965600000105,4,4,3794.8971660213356
